TSPConcorde;50;4;4.92265%;71;259200;13000;7329MiliSegs;57MiliSegs;4_TSP_thread;248045;245535;2422;187;118473;75987;1.8991692148681614;6.478274711382571;-1;map_3.txt
TSPConcorde;50;6;5.58052%;71;259200;13000;9655MiliSegs;37MiliSegs;4_TSP_thread;246000;243800;2348;187;134654;75987;2.152977228128336;7.344041711488344;-1;map_3.txt
TSPConcorde;50;10;8.75583%;71;259200;13000;12497MiliSegs;44MiliSegs;4_TSP_thread;238760;234810;2328;187;211621;75987;3.3780191424706603;11.52279418490525;-1;map_3.txt
TSPConcorde;50;12;10.92296%;71;259200;13000;13487MiliSegs;52MiliSegs;4_TSP_thread;234060;228920;2327;187;263398;75987;4.214103104519128;14.374768377371892;-1;map_3.txt
TSPConcorde;50;14;13.10984%;71;259200;13000;15019MiliSegs;53MiliSegs;4_TSP_thread;228650;223110;2314;1338;315552;75987;5.057807856081392;17.252737919595415;-1;map_3.txt
TSPConcorde;50;16;14.36767%;71;259200;13000;16834MiliSegs;65MiliSegs;4_TSP_thread;226005;219685;2327;187;344699;75987;5.543082466468526;18.908062896398622;-1;map_3.txt
FPPWR;50;8;2.26736%;71;259200;13000;9288MiliSegs;45MiliSegs;4_TSP_thread;254460;251560;5042;829;54027;173304;0.874753515089163;1.3083143557627697;-1;map_3.txt
FPPWR;50;2;1.09687%;71;259200;13000;6437MiliSegs;46MiliSegs;4_TSP_thread;256925;255490;5685;829;25636;173304;0.4231770833333322;0.6329196094723706;-1;map_3.txt
FPPWR;50;4;1.68144%;71;259200;13000;8944MiliSegs;54MiliSegs;4_TSP_thread;255750;253635;5519;829;39710;173304;0.6487048230071623;0.9702274045807162;-1;map_3.txt
FPPWR;50;6;1.68063%;71;259200;13000;10754MiliSegs;78MiliSegs;4_TSP_thread;255690;253760;4822;829;39430;173304;0.6483922515622605;0.9697599109364927;-1;map_3.txt
FPPWR;50;10;2.54144%;71;259200;13000;13028MiliSegs;92MiliSegs;4_TSP_thread;253810;250790;5019;829;59238;173304;0.9804919695930483;1.4664607771229639;-1;map_3.txt
FPPWR;50;12;3.20058%;71;259200;13000;14016MiliSegs;60MiliSegs;4_TSP_thread;252430;248375;4854;829;75198;173304;1.2347911665523554;1.8468002491019855;-1;map_3.txt
FPPWR;50;14;3.79213%;71;259200;13000;19611MiliSegs;90MiliSegs;4_TSP_thread;251170;246355;4883;829;90865;173304;1.4630129743941458;2.1881373941914934;-1;map_3.txt
FPPWR;50;16;4.10833%;71;259200;13000;20471MiliSegs;78MiliSegs;4_TSP_thread;250690;245390;4998;829;96749;173304;1.585005144032923;2.3705934850513177;-1;map_3.txt
DADCA-NSN;50;8;7.41485%;71;259200;13000;8558MiliSegs;22MiliSegs;4_TSP_thread;252085;230885;2964;140;176621;79088;2.860668748094802;9.375446837777826;-1;map_3.txt
DADCA-NSN;50;2;2.74020%;71;259200;13000;6489MiliSegs;23MiliSegs;4_TSP_thread;255965;249400;3877;140;64648;79088;1.057176164075598;3.464748909169469;-1;map_3.txt
DADCA-NSN;50;4;4.67940%;71;259200;13000;8824MiliSegs;28MiliSegs;4_TSP_thread;254955;241230;3023;140;109869;79088;1.8053233596250582;5.916698042873952;-1;map_3.txt
DADCA-NSN;50;6;5.31532%;71;259200;13000;9492MiliSegs;30MiliSegs;4_TSP_thread;254330;239145;3095;140;128870;79088;2.050662175163847;6.720762135879895;-1;map_3.txt
DADCA-NSN;50;10;8.34823%;71;259200;13000;12680MiliSegs;37MiliSegs;4_TSP_thread;250115;229845;2841;705;196445;79088;3.220765936976071;10.555615654261047;-1;map_3.txt
DADCA-NSN;50;12;10.36605%;71;259200;13000;13902MiliSegs;22MiliSegs;4_TSP_thread;249140;219720;2718;140;248485;79088;3.9992474470355126;13.106981315390513;-1;map_3.txt
