DADCA-parted-nsn;20;12;30,02903%;71;259200;13000;6506MiliSegs;3MiliSegs;4_TSP_thread;221025;151560;1495;198;291690;54390;11.58527455084972;55.21057480382878;map_3.txt
DADCA-NSN;20;12;28,55777%;71;259200;13000;7524MiliSegs;1MiliSegs;4_TSP_thread;220405;158685;1430;198;269326;56938;11.017659691262763;50.15591330877987;map_3.txt
FPPWR;20;12;15,62133%;71;259200;13000;6949MiliSegs;10MiliSegs;4_TSP_thread;220850;217250;2731;596;150192;90924;6.026749566567598;17.18065073747659;map_3.txt
TSPConcorde;20;16;41,04524%;71;259200;13000;8597MiliSegs;172MiliSegs;4_TSP_thread;157340;148785;1340;198;397404;50098;15.835353140241578;81.92988809833959;map_3.txt
DADCA-lkh-cutted;20;16;41,16175%;71;259200;13000;8743MiliSegs;46MiliSegs;4_TSP_thread;207155;114540;1433;198;398993;52578;15.880303890889348;78.28701678493893;map_3.txt
DADCA-lkh;20;16;45,20052%;71;259200;13000;8724MiliSegs;44MiliSegs;4_TSP_thread;199780;103290;2710;198;437449;49384;17.43847254372428;91.52867494195152;map_3.txt
DADCA-parted-nsn;20;16;40,04147%;71;259200;13000;8446MiliSegs;0MiliSegs;4_TSP_thread;208885;116050;1491;198;389006;54390;15.448099446540164;73.61918324219913;map_3.txt
DADCA-NSN;20;16;37,84423%;71;259200;13000;9781MiliSegs;0MiliSegs;4_TSP_thread;207875;124130;1298;198;351654;56938;14.600398245789513;66.46568592694935;map_3.txt
FPPWR;20;16;20,76013%;71;259200;13000;9017MiliSegs;0MiliSegs;4_TSP_thread;208705;203465;2734;596;199893;90924;8.009308377629171;22.832395533428812;map_3.txt
TSPConcorde;20;4;10,31964%;71;259200;13000;3401MiliSegs;172MiliSegs;4_TSP_thread;233945;231540;1421;241;99969;50250;3.9813415685490012;20.53659173269455;map_4.txt
DADCA-lkh-cutted;20;4;10,86574%;71;259200;13000;3370MiliSegs;47MiliSegs;4_TSP_thread;245380;220400;1406;241;105505;51044;4.192029606767259;21.287008739010925;map_4.txt
DADCA-lkh;20;4;10,53019%;71;259200;13000;3464MiliSegs;47MiliSegs;4_TSP_thread;245480;222220;2965;241;101429;54351;4.062572933337145;19.37441637358996;map_4.txt
DADCA-parted-nsn;20;4;11,14670%;71;259200;13000;3479MiliSegs;0MiliSegs;4_TSP_thread;245980;220010;1380;36;107855;49958;4.300424918552813;22.312144979560614;map_4.txt
DADCA-NSN;20;4;11,56597%;71;259200;13000;3713MiliSegs;0MiliSegs;4_TSP_thread;243550;218675;1787;36;110989;49412;4.462180641289438;23.40721327252939;map_4.txt
FPPWR;20;4;4,84124%;71;259200;13000;3494MiliSegs;15MiliSegs;4_TSP_thread;247225;246100;3009;680;46627;100278;1.8677632268328008;4.827820941732603;map_4.txt
TSPConcorde;20;8;20,29842%;71;259200;13000;5077MiliSegs;302MiliSegs;4_TSP_thread;209125;204550;1548;36;196097;54351;7.8311798649215065;37.34690844671955;map_4.txt
DADCA-lkh-cutted;20;8;21,50415%;71;259200;13000;4976MiliSegs;62MiliSegs;4_TSP_thread;234275;182515;1408;241;208867;51044;8.29635315453056;42.128648570925506;map_4.txt
DADCA-lkh;20;8;20,71364%;71;259200;13000;4711MiliSegs;47MiliSegs;4_TSP_thread;232340;187955;2956;241;199079;54351;7.991372730433622;38.11086846108434;map_4.txt
DADCA-parted-nsn;20;8;21,94686%;71;259200;13000;4817MiliSegs;0MiliSegs;4_TSP_thread;234065;182830;1375;241;213002;49958;8.467151122637555;43.930613134786306;map_4.txt
DADCA-NSN;20;8;22,66532%;71;259200;13000;5346MiliSegs;0MiliSegs;4_TSP_thread;229500;179800;1624;36;217879;49412;8.744335014670018;45.87006467664674;map_4.txt
FPPWR;20;8;9,36217%;71;259200;13000;4916MiliSegs;0MiliSegs;4_TSP_thread;236275;233775;3006;680;89963;100278;3.611949100270537;9.336217383574892;map_4.txt
TSPConcorde;20;12;30,54215%;71;259200;13000;6365MiliSegs;187MiliSegs;4_TSP_thread;184540;177480;1422;241;295693;50250;11.783236465954124;60.78039586020515;map_4.txt
DADCA-lkh-cutted;20;12;31,94425%;71;259200;13000;6536MiliSegs;63MiliSegs;4_TSP_thread;222825;146330;1411;36;309780;51044;12.32417112006554;62.58179520258968;map_4.txt
DADCA-lkh;20;12;30,89892%;71;259200;13000;6241MiliSegs;47MiliSegs;4_TSP_thread;219265;152565;2959;241;297653;54351;11.92087953436976;56.85069226525072;map_4.txt
DADCA-parted-nsn;20;12;32,74566%;71;259200;13000;6016MiliSegs;0MiliSegs;4_TSP_thread;221080;144460;1382;36;317687;49958;12.633356374314127;65.54637840230238;map_4.txt
DADCA-NSN;20;12;33,46701%;71;259200;13000;7132MiliSegs;0MiliSegs;4_TSP_thread;214595;140940;1513;36;317039;49412;12.911656592935527;67.73053891542315;map_4.txt
FPPWR;20;12;13,89313%;71;259200;13000;6832MiliSegs;16MiliSegs;4_TSP_thread;225295;221670;3011;680;133274;100278;5.36000490588325;13.85461688111987;map_4.txt
TSPConcorde;20;16;40,63455%;71;259200;13000;8072MiliSegs;188MiliSegs;4_TSP_thread;159100;150770;1420;241;393439;50250;15.676909186385458;80.864773355445;map_4.txt
DADCA-lkh-cutted;20;16;42,61671%;71;259200;13000;8147MiliSegs;62MiliSegs;4_TSP_thread;212050;108525;1405;241;413712;51044;16.441630110691968;83.49013644485852;map_4.txt
DADCA-lkh;20;16;41,16001%;71;259200;13000;8096MiliSegs;63MiliSegs;4_TSP_thread;206180;116315;2956;241;396067;54351;15.879634094935986;75.7299986643743;map_4.txt
DADCA-parted-nsn;20;16;43,49248%;71;259200;13000;7879MiliSegs;0MiliSegs;4_TSP_thread;212555;106700;1377;241;422758;49958;16.779504958276174;87.05808249299781;map_4.txt
DADCA-NSN;20;16;44,06993%;71;259200;13000;9782MiliSegs;0MiliSegs;4_TSP_thread;199750;104940;1483;36;412940;49412;17.00228653454123;89.18871265589506;map_4.txt
FPPWR;20;16;18,44898%;71;259200;13000;9720MiliSegs;0MiliSegs;4_TSP_thread;213775;209825;3011;680;177448;100278;7.117661120160797;18.39783165146571;map_4.txt
TSPConcorde;20;4;11,22184%;71;259200;13000;3713MiliSegs;188MiliSegs;4_TSP_thread;231280;228750;1419;211;108501;46196;4.329412198978813;24.29179240573444;map_5.txt
DADCA-lkh-cutted;20;4;11,24556%;71;259200;13000;3526MiliSegs;47MiliSegs;4_TSP_thread;244185;218045;1337;125;109302;48977;4.338566077008079;22.960906694172657;map_5.txt
DADCA-lkh;20;4;11,85928%;71;259200;13000;3448MiliSegs;47MiliSegs;4_TSP_thread;244695;217380;2638;211;115089;47923;4.575338946521108;24.746527866332894;map_5.txt
DADCA-parted-nsn;20;4;9,99624%;71;259200;13000;3481MiliSegs;0MiliSegs;4_TSP_thread;246090;223900;1482;211;96925;55612;3.856573466792411;17.974966600600464;map_5.txt
DADCA-NSN;20;4;10,38821%;71;259200;13000;3651MiliSegs;0MiliSegs;4_TSP_thread;245405;223095;2157;125;100314;54523;4.00779850870675;19.05290195801386;map_5.txt
FPPWR;20;4;5,07639%;71;259200;13000;3434MiliSegs;0MiliSegs;4_TSP_thread;246765;245255;3292;859;48496;91679;1.9584833676268882;5.537133791695911;map_5.txt
TSPConcorde;20;8;22,18731%;71;259200;13000;4852MiliSegs;156MiliSegs;4_TSP_thread;204455;199330;1310;125;215219;47923;8.559917862178022;46.29782588478483;map_5.txt
DADCA-lkh-cutted;20;8;22,11603%;71;259200;13000;4758MiliSegs;47MiliSegs;4_TSP_thread;231210;177785;1335;125;214070;48977;8.532419017203937;45.155950941447216;map_5.txt
DADCA-lkh;20;8;23,36497%;71;259200;13000;4820MiliSegs;46MiliSegs;4_TSP_thread;230690;177685;2635;211;225927;47923;9.014262783874411;48.75523054859352;map_5.txt
DADCA-parted-nsn;20;8;19,70197%;71;259200;13000;4727MiliSegs;0MiliSegs;4_TSP_thread;233410;187955;1489;211;191317;55612;7.6010677440557854;35.427547278631586;map_5.txt
DADCA-NSN;20;8;20,23438%;71;259200;13000;5243MiliSegs;0MiliSegs;4_TSP_thread;231960;187780;1733;125;191521;54523;7.806471836419755;37.11163178841957;map_5.txt
FPPWR;20;8;9,92458%;71;259200;13000;4898MiliSegs;0MiliSegs;4_TSP_thread;234865;232220;3288;859;94873;91679;3.8289257782731285;10.825353262234481;map_5.txt
TSPConcorde;20;12;33,07070%;71;259200;13000;6256MiliSegs;156MiliSegs;4_TSP_thread;177305;170020;1312;125;320577;47923;12.758757061137786;69.00798844494113;map_5.txt
DADCA-lkh-cutted;20;12;33,06173%;71;259200;13000;6350MiliSegs;47MiliSegs;4_TSP_thread;216795;138410;1337;211;321266;48977;12.755296448712086;67.50460092504997;map_5.txt
DADCA-lkh;20;12;34,97946%;71;259200;13000;6149MiliSegs;47MiliSegs;4_TSP_thread;215725;136435;2639;211;337906;47923;13.49516050097165;72.99095636441483;map_5.txt
DADCA-parted-nsn;20;12;29,52961%;71;259200;13000;6256MiliSegs;0MiliSegs;4_TSP_thread;221355;153660;1482;125;286198;55612;11.392596581599605;53.09934967184452;map_5.txt
DADCA-NSN;20;12;30,05517%;71;259200;13000;7160MiliSegs;0MiliSegs;4_TSP_thread;218540;153955;1528;125;282986;54523;11.595358701036426;55.12383719363648;map_5.txt
FPPWR;20;12;14,73293%;71;259200;13000;6836MiliSegs;16MiliSegs;4_TSP_thread;222985;219545;3290;859;141380;91679;5.684000092878372;16.07012319150595;map_5.txt
TSPConcorde;20;16;43,97666%;71;259200;13000;8179MiliSegs;202MiliSegs;4_TSP_thread;150300;141280;1310;125;426596;47923;16.966303607491238;91.76524622961269;map_5.txt
DADCA-lkh-cutted;20;16;43,97512%;71;259200;13000;8081MiliSegs;32MiliSegs;4_TSP_thread;206220;99015;1335;125;427183;48977;16.965708233310473;89.7872792142041;map_5.txt
DADCA-lkh;20;16;46,49836%;71;259200;13000;7893MiliSegs;47MiliSegs;4_TSP_thread;201845;97265;2638;211;448211;47923;17.939182229747754;97.02723189179763;map_5.txt
DADCA-parted-nsn;20;16;39,66898%;71;259200;13000;8197MiliSegs;0MiliSegs;4_TSP_thread;211830;118020;1466;125;384906;55612;15.30439100365798;71.33169366590211;map_5.txt
DADCA-NSN;20;16;39,53106%;71;259200;13000;9875MiliSegs;0MiliSegs;4_TSP_thread;204475;121610;1486;125;371847;54523;15.251179436252096;72.50345193545006;map_5.txt
FPPWR;20;16;19,58314%;71;259200;13000;9406MiliSegs;16MiliSegs;4_TSP_thread;210675;206505;3288;859;187111;91679;7.55522393213687;21.360551960753025;map_5.txt
TSPConcorde;20;4;10,21807%;71;259200;13000;3559MiliSegs;171MiliSegs;4_TSP_thread;233745;231910;1315;245;98854;50807;3.9421585052773978;20.111549285883864;map_6.txt
DADCA-lkh-cutted;20;4;10,34144%;71;259200;13000;3411MiliSegs;62MiliSegs;4_TSP_thread;245800;221320;1448;245;100327;53835;3.9897512288523105;19.209501597817756;map_6.txt
DADCA-lkh;20;4;11,25376%;71;259200;13000;3557MiliSegs;47MiliSegs;4_TSP_thread;244340;220295;2778;518;108157;50807;4.341729002343392;22.150021796354974;map_6.txt
DADCA-parted-nsn;20;4;9,88358%;71;259200;13000;3357MiliSegs;0MiliSegs;4_TSP_thread;246420;223725;1604;334;95826;55646;3.813111151596555;17.76153560891757;map_6.txt
DADCA-NSN;20;4;10,13870%;71;259200;13000;3587MiliSegs;0MiliSegs;4_TSP_thread;246010;226890;2067;244;97617;54719;3.9115339458542917;18.528657299392027;map_6.txt
FPPWR;20;4;6,26659%;71;259200;13000;3510MiliSegs;15MiliSegs;4_TSP_thread;244120;239955;2586;671;60100;76973;2.4176657045419896;8.14128266557473;map_6.txt
TSPConcorde;20;8;20,45380%;71;259200;13000;4789MiliSegs;172MiliSegs;4_TSP_thread;208665;204080;1680;518;197859;45339;7.8911266027472955;45.11303768129202;map_6.txt
DADCA-lkh-cutted;20;8;20,35802%;71;259200;13000;4662MiliSegs;62MiliSegs;4_TSP_thread;232575;185040;1445;245;197638;53835;7.854176192653557;37.81559337114892;map_6.txt
DADCA-lkh;20;8;22,17921%;71;259200;13000;4695MiliSegs;47MiliSegs;4_TSP_thread;230480;182055;2779;518;212698;50807;8.556792147729004;43.65383755567851;map_6.txt
DADCA-parted-nsn;20;8;19,53675%;71;259200;13000;4664MiliSegs;0MiliSegs;4_TSP_thread;233660;188090;1604;334;188750;55646;7.537325495827616;35.108988400217775;map_6.txt
DADCA-NSN;20;8;19,70409%;71;259200;13000;5180MiliSegs;0MiliSegs;4_TSP_thread;233150;197750;1432;245;186897;54719;7.601886383554335;36.0095935711048;map_6.txt
FPPWR;20;8;12,22531%;71;259200;13000;4712MiliSegs;16MiliSegs;4_TSP_thread;229400;220580;2584;671;117104;76973;4.716554260021338;15.882593431430902;map_6.txt
TSPConcorde;20;12;30,20920%;71;259200;13000;6438MiliSegs;171MiliSegs;4_TSP_thread;184890;178440;1317;245;292221;50807;11.654784486454044;59.458738734601305;map_6.txt
DADCA-lkh-cutted;20;12;30,35069%;71;259200;13000;6333MiliSegs;47MiliSegs;4_TSP_thread;220660;149630;1448;518;294677;53835;11.709372856652951;56.377253542202006;map_6.txt
DADCA-lkh;20;12;33,20052%;71;259200;13000;6243MiliSegs;47MiliSegs;4_TSP_thread;215620;142870;2780;518;320152;50807;12.808842914094651;65.34635155260759;map_6.txt
DADCA-parted-nsn;20;12;29,00019%;71;259200;13000;6193MiliSegs;0MiliSegs;4_TSP_thread;221095;152370;1609;245;280916;55646;11.188346026710867;52.11550318304023;map_6.txt
DADCA-NSN;20;12;29,10629%;71;259200;13000;7148MiliSegs;0MiliSegs;4_TSP_thread;221260;171675;1328;245;273448;54719;11.229278001638468;53.19228893116999;map_6.txt
FPPWR;20;12;18,23630%;71;259200;13000;6444MiliSegs;16MiliSegs;4_TSP_thread;214550;202485;2586;671;174945;76973;7.035611115874106;23.69181922537212;map_6.txt
TSPConcorde;20;16;40,72155%;71;259200;13000;7800MiliSegs;172MiliSegs;4_TSP_thread;159110;150355;1678;518;394164;45339;15.710473405826093;89.81571509715968;map_6.txt
DADCA-lkh-cutted;20;16;40,33333%;71;259200;13000;8315MiliSegs;47MiliSegs;4_TSP_thread;207900;112735;1445;518;391206;53835;15.560699588477364;74.9202811058481;map_6.txt
DADCA-lkh;20;16;44,03617%;71;259200;13000;7966MiliSegs;47MiliSegs;4_TSP_thread;202500;106375;2771;518;424182;50807;16.98926272433699;86.67342882177942;map_6.txt
DADCA-parted-nsn;20;16;38,63243%;71;259200;13000;8268MiliSegs;0MiliSegs;4_TSP_thread;210915;118225;1611;334;374261;55646;14.9044856086153;69.42534359618097;map_6.txt
DADCA-NSN;20;16;38,28000%;71;259200;13000;9563MiliSegs;0MiliSegs;4_TSP_thread;206640;150515;1295;243;357536;54719;14.768517030083064;69.95741176186571;map_6.txt
FPPWR;20;16;24,12056%;71;259200;13000;8650MiliSegs;15MiliSegs;4_TSP_thread;199935;183375;2583;671;230957;76973;9.305772867131534;31.336394932775043;map_6.txt
TSPConcorde;20;4;10,41098%;71;259200;13000;3635MiliSegs;172MiliSegs;4_TSP_thread;233380;230690;1375;195;100680;50659;4.016580277873038;20.551088809978314;map_7.txt
DADCA-lkh-cutted;20;4;10,80488%;71;259200;13000;3463MiliSegs;31MiliSegs;4_TSP_thread;244930;221460;1374;195;105087;51343;4.168549537513338;21.04450538775407;map_7.txt
DADCA-lkh;20;4;11,17814%;71;259200;13000;3603MiliSegs;46MiliSegs;4_TSP_thread;245715;221350;2771;305;107578;50659;4.312555667485902;22.06546574177038;map_7.txt
DADCA-parted-nsn;20;4;9,72405%;71;259200;13000;3416MiliSegs;0MiliSegs;4_TSP_thread;246985;224335;1542;305;94171;56345;3.751564345659962;17.25806155639475;map_7.txt
DADCA-NSN;20;4;9,91551%;71;259200;13000;3635MiliSegs;0MiliSegs;4_TSP_thread;246490;225320;2287;181;96028;57453;3.825427954961134;17.258470853148243;map_7.txt
