Strategy;mapName;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize
DADCA-lkh-cutted;11;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;75395;0.0;0.0
DADCA-lkh-cutted;11;500;4;0.0;71;2;13000;18273;18242;4;2;2;-1;0;0;210565;0.0;0.0
DADCA-lkh-cutted;11;1000;4;0.0;71;2;13000;75966;75887;4;2;2;-1;0;0;300831;0.0;0.0
DADCA-lkh-cutted;12;50;4;0.0;71;2;13000;93;63;4;2;2;-1;0;0;80003;0.0;0.0
DADCA-lkh-cutted;12;500;4;0.0;71;2;13000;10997;10946;4;2;2;-1;0;0;213311;0.0;0.0
DADCA-lkh-cutted;12;1000;4;0.0;71;2;13000;53697;53575;4;2;2;-1;0;0;298844;0.0;0.0
DADCA-lkh-cutted;13;50;4;0.0;71;2;13000;113;91;4;2;2;-1;0;0;74152;0.0;0.0
DADCA-lkh-cutted;13;500;4;0.0;71;2;13000;26322;26291;4;2;2;-1;0;0;209343;0.0;0.0
DADCA-lkh-cutted;13;1000;4;0.0;71;2;13000;41078;41007;4;2;2;-1;0;0;303297;0.0;0.0
DADCA-lkh-cutted;14;50;4;0.0;71;2;13000;126;110;4;2;2;-1;0;0;80716;0.0;0.0
DADCA-lkh-cutted;14;500;4;0.0;71;2;13000;39975;39960;4;2;2;-1;0;0;209202;0.0;0.0
DADCA-lkh-cutted;14;1000;4;0.0;71;2;13000;34441;34356;4;2;2;-1;0;0;300211;0.0;0.0
DADCA-lkh-cutted;15;50;4;0.0;71;2;13000;187;171;4;2;2;-1;0;0;76666;0.0;0.0
DADCA-lkh-cutted;15;500;4;0.0;71;2;13000;14337;14305;4;2;2;-1;0;0;211651;0.0;0.0
DADCA-lkh-cutted;15;1000;4;0.0;71;2;13000;68196;68120;4;2;2;-1;0;0;295958;0.0;0.0
DADCA-lkh-cutted;16;50;4;0.0;71;2;13000;78;78;4;2;2;-1;0;0;73705;0.0;0.0
DADCA-lkh-cutted;16;500;4;0.0;71;2;13000;6663;6617;4;2;2;-1;0;0;210182;0.0;0.0
DADCA-lkh-cutted;16;1000;4;0.0;71;2;13000;45621;45530;4;2;2;-1;0;0;299200;0.0;0.0
DADCA-lkh-cutted;17;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;74531;0.0;0.0
DADCA-lkh-cutted;17;500;4;0.0;71;2;13000;13795;13764;4;2;2;-1;0;0;212539;0.0;0.0
DADCA-lkh-cutted;17;1000;4;0.0;71;2;13000;67465;67396;4;2;2;-1;0;0;296316;0.0;0.0
DADCA-lkh-cutted;18;50;4;0.0;71;2;13000;97;73;4;2;2;-1;0;0;74430;0.0;0.0
DADCA-lkh-cutted;18;500;4;0.0;71;2;13000;7147;7116;4;2;2;-1;0;0;209008;0.0;0.0
DADCA-lkh-cutted;18;1000;4;0.0;71;2;13000;81477;81417;4;2;2;-1;0;0;298002;0.0;0.0
DADCA-lkh-cutted;19;50;4;0.0;71;2;13000;110;78;4;2;2;-1;0;0;71721;0.0;0.0
DADCA-lkh-cutted;19;500;4;0.0;71;2;13000;5116;5070;4;2;2;-1;0;0;213678;0.0;0.0
DADCA-lkh-cutted;19;1000;4;0.0;71;2;13000;56502;56397;4;2;2;-1;0;0;296617;0.0;0.0
DADCA-lkh-cutted;20;50;4;0.0;71;2;13000;172;142;4;2;2;-1;0;0;72739;0.0;0.0
DADCA-lkh-cutted;20;500;4;0.0;71;2;13000;17661;17631;4;2;2;-1;0;0;211000;0.0;0.0
DADCA-lkh-cutted;20;1000;4;0.0;71;2;13000;31101;31025;4;2;2;-1;0;0;297357;0.0;0.0
DADCA-lkh-cutted;21;50;4;0.0;71;2;13000;45;34;4;2;2;-1;0;0;71179;0.0;0.0
DADCA-lkh-cutted;21;500;4;0.0;71;2;13000;12218;12171;4;2;2;-1;0;0;217025;0.0;0.0
DADCA-lkh-cutted;21;1000;4;0.0;71;2;13000;96935;96857;4;2;2;-1;0;0;296883;0.0;0.0
DADCA-lkh-cutted;22;50;4;0.0;71;2;13000;110;94;4;2;2;-1;0;0;76215;0.0;0.0
DADCA-lkh-cutted;22;500;4;0.0;71;2;13000;20130;20099;4;2;2;-1;0;0;208420;0.0;0.0
DADCA-lkh-cutted;22;1000;4;0.0;71;2;13000;21764;21661;4;2;2;-1;0;0;298015;0.0;0.0
DADCA-lkh-cutted;23;50;4;0.0;71;2;13000;95;80;4;2;2;-1;0;0;80031;0.0;0.0
DADCA-lkh-cutted;23;500;4;0.0;71;2;13000;27903;27867;4;2;2;-1;0;0;211181;0.0;0.0
DADCA-lkh-cutted;23;1000;4;0.0;71;2;13000;58034;57940;4;2;2;-1;0;0;299149;0.0;0.0
DADCA-lkh-cutted;24;50;4;0.0;71;2;13000;119;88;4;2;2;-1;0;0;75118;0.0;0.0
DADCA-lkh-cutted;24;500;4;0.0;71;2;13000;5070;5033;4;2;2;-1;0;0;211216;0.0;0.0
DADCA-lkh-cutted;24;1000;4;0.0;71;2;13000;94022;93943;4;2;2;-1;0;0;295262;0.0;0.0
DADCA-lkh-cutted;25;50;4;0.0;71;2;13000;141;126;4;2;2;-1;0;0;74836;0.0;0.0
DADCA-lkh-cutted;25;500;4;0.0;71;2;13000;21021;20988;4;2;2;-1;0;0;214175;0.0;0.0
DADCA-lkh-cutted;25;1000;4;0.0;71;2;13000;117989;117936;4;2;2;-1;0;0;303446;0.0;0.0
DADCA-lkh-cutted;26;50;4;0.0;71;2;13000;109;93;4;2;2;-1;0;0;75928;0.0;0.0
DADCA-lkh-cutted;26;500;4;0.0;71;2;13000;23792;23746;4;2;2;-1;0;0;211321;0.0;0.0
DADCA-lkh-cutted;26;1000;4;0.0;71;2;13000;53006;52923;4;2;2;-1;0;0;298304;0.0;0.0
DADCA-lkh-cutted;27;50;4;0.0;71;2;13000;62;62;4;2;2;-1;0;0;75748;0.0;0.0
DADCA-lkh-cutted;27;500;4;0.0;71;2;13000;21934;21903;4;2;2;-1;0;0;215568;0.0;0.0
DADCA-lkh-cutted;27;1000;4;0.0;71;2;13000;78152;78089;4;2;2;-1;0;0;301108;0.0;0.0
DADCA-lkh-cutted;28;50;4;0.0;71;2;13000;172;140;4;2;2;-1;0;0;77592;0.0;0.0
DADCA-lkh-cutted;28;500;4;0.0;71;2;13000;19359;19312;4;2;2;-1;0;0;212970;0.0;0.0
DADCA-lkh-cutted;28;1000;4;0.0;71;2;13000;77655;77562;4;2;2;-1;0;0;292599;0.0;0.0
DADCA-lkh-cutted;29;50;4;0.0;71;2;13000;110;94;4;2;2;-1;0;0;73316;0.0;0.0
DADCA-lkh-cutted;29;500;4;0.0;71;2;13000;9740;9694;4;2;2;-1;0;0;216185;0.0;0.0
DADCA-lkh-cutted;29;1000;4;0.0;71;2;13000;50734;50626;4;2;2;-1;0;0;297779;0.0;0.0
DADCA-lkh-cutted;30;50;4;0.0;71;2;13000;110;63;4;2;2;-1;0;0;72391;0.0;0.0
DADCA-lkh-cutted;30;500;4;0.0;71;2;13000;6193;6147;4;2;2;-1;0;0;208238;0.0;0.0
DADCA-lkh-cutted;31;50;4;0.0;71;2;13000;64;47;4;2;2;-1;0;0;75057;0.0;0.0
DADCA-lkh-cutted;31;500;4;0.0;71;2;13000;10441;10394;4;2;2;-1;0;0;213473;0.0;0.0
DADCA-lkh-cutted;32;50;4;0.0;71;2;13000;98;82;4;2;2;-1;0;0;77559;0.0;0.0
DADCA-lkh-cutted;32;500;4;0.0;71;2;13000;23016;22969;4;2;2;-1;0;0;211975;0.0;0.0
DADCA-lkh-cutted;33;50;4;0.0;71;2;13000;109;78;4;2;2;-1;0;0;76685;0.0;0.0
DADCA-lkh-cutted;33;500;4;0.0;71;2;13000;11048;11033;4;2;2;-1;0;0;211247;0.0;0.0
DADCA-lkh-cutted;34;50;4;0.0;71;2;13000;106;106;4;2;2;-1;0;0;78509;0.0;0.0
DADCA-lkh-cutted;34;500;4;0.0;71;2;13000;11518;11471;4;2;2;-1;0;0;207472;0.0;0.0
DADCA-lkh-cutted;35;50;4;0.0;71;2;13000;94;94;4;2;2;-1;0;0;77709;0.0;0.0
DADCA-lkh-cutted;35;500;4;0.0;71;2;13000;19439;19407;4;2;2;-1;0;0;215949;0.0;0.0
DADCA-lkh-cutted;36;50;4;0.0;71;2;13000;62;47;4;2;2;-1;0;0;72956;0.0;0.0
DADCA-lkh-cutted;36;500;4;0.0;71;2;13000;17597;17519;4;2;2;-1;0;0;209232;0.0;0.0
DADCA-lkh-cutted;37;50;4;0.0;71;2;13000;110;79;4;2;2;-1;0;0;69243;0.0;0.0
DADCA-lkh-cutted;37;500;4;0.0;71;2;13000;28131;28085;4;2;2;-1;0;0;205467;0.0;0.0
DADCA-lkh-cutted;38;50;4;0.0;71;2;13000;92;72;4;2;2;-1;0;0;77730;0.0;0.0
DADCA-lkh-cutted;38;500;4;0.0;71;2;13000;17180;17133;4;2;2;-1;0;0;214816;0.0;0.0
DADCA-lkh-cutted;39;50;4;0.0;71;2;13000;70;49;4;2;2;-1;0;0;70774;0.0;0.0
DADCA-lkh-cutted;39;500;4;0.0;71;2;13000;12839;12793;4;2;2;-1;0;0;212201;0.0;0.0
DADCA-lkh-cutted;40;50;4;0.0;71;2;13000;98;78;4;2;2;-1;0;0;73571;0.0;0.0
DADCA-lkh-cutted;40;500;4;0.0;71;2;13000;7909;7862;4;2;2;-1;0;0;211134;0.0;0.0
DADCA-lkh-cutted;41;50;4;0.0;71;2;13000;104;84;4;2;2;-1;0;0;75473;0.0;0.0
DADCA-lkh-cutted;41;500;4;0.0;71;2;13000;10684;10637;4;2;2;-1;0;0;211092;0.0;0.0
DADCA-lkh-cutted;42;50;4;0.0;71;2;13000;103;84;4;2;2;-1;0;0;69652;0.0;0.0
DADCA-lkh-cutted;42;500;4;0.0;71;2;13000;21019;20941;4;2;2;-1;0;0;216752;0.0;0.0
DADCA-lkh-cutted;43;50;4;0.0;71;2;13000;221;198;4;2;2;-1;0;0;72245;0.0;0.0
DADCA-lkh-cutted;43;500;4;0.0;71;2;13000;13761;13715;4;2;2;-1;0;0;211153;0.0;0.0
DADCA-lkh-cutted;44;50;4;0.0;71;2;13000;123;112;4;2;2;-1;0;0;75281;0.0;0.0
DADCA-lkh-cutted;44;500;4;0.0;71;2;13000;6381;6334;4;2;2;-1;0;0;206717;0.0;0.0
DADCA-lkh-cutted;45;50;4;0.0;71;2;13000;114;78;4;2;2;-1;0;0;73625;0.0;0.0
DADCA-lkh-cutted;45;500;4;0.0;71;2;13000;10507;10445;4;2;2;-1;0;0;210773;0.0;0.0
DADCA-lkh-cutted;46;50;4;0.0;71;2;13000;94;78;4;2;2;-1;0;0;74565;0.0;0.0
DADCA-lkh-cutted;46;500;4;0.0;71;2;13000;17991;17944;4;2;2;-1;0;0;210550;0.0;0.0
DADCA-lkh-cutted;47;50;4;0.0;71;2;13000;140;140;4;2;2;-1;0;0;73700;0.0;0.0
DADCA-lkh-cutted;47;500;4;0.0;71;2;13000;7036;6989;4;2;2;-1;0;0;212793;0.0;0.0
DADCA-lkh-cutted;48;50;4;0.0;71;2;13000;78;78;4;2;2;-1;0;0;74374;0.0;0.0
DADCA-lkh-cutted;48;500;4;0.0;71;2;13000;6849;6801;4;2;2;-1;0;0;214781;0.0;0.0
DADCA-lkh-cutted;49;50;4;0.0;71;2;13000;125;125;4;2;2;-1;0;0;78202;0.0;0.0
DADCA-lkh-cutted;49;500;4;0.0;71;2;13000;10030;9969;4;2;2;-1;0;0;211147;0.0;0.0
DADCA-lkh-cutted;50;50;4;0.0;71;2;13000;109;94;4;2;2;-1;0;0;72290;0.0;0.0
DADCA-lkh-cutted;50;500;4;0.0;71;2;13000;17100;17053;4;2;2;-1;0;0;213130;0.0;0.0
DADCA-lkh-cutted;51;50;4;0.0;71;2;13000;64;63;4;2;2;-1;0;0;72544;0.0;0.0
DADCA-lkh-cutted;51;500;4;0.0;71;2;13000;9032;8986;4;2;2;-1;0;0;211582;0.0;0.0
DADCA-lkh-cutted;52;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;75344;0.0;0.0
DADCA-lkh-cutted;52;500;4;0.0;71;2;13000;17225;17178;4;2;2;-1;0;0;214402;0.0;0.0
DADCA-lkh-cutted;53;50;4;0.0;71;2;13000;94;62;4;2;2;-1;0;0;72343;0.0;0.0
DADCA-lkh-cutted;53;500;4;0.0;71;2;13000;9034;8987;4;2;2;-1;0;0;215252;0.0;0.0
DADCA-lkh-cutted;54;50;4;0.0;71;2;13000;81;47;4;2;2;-1;0;0;72216;0.0;0.0
DADCA-lkh-cutted;54;500;4;0.0;71;2;13000;24736;24688;4;2;2;-1;0;0;209938;0.0;0.0
DADCA-lkh-cutted;55;50;4;0.0;71;2;13000;79;48;4;2;2;-1;0;0;76068;0.0;0.0
DADCA-lkh-cutted;55;500;4;0.0;71;2;13000;17133;17072;4;2;2;-1;0;0;208536;0.0;0.0
DADCA-lkh-cutted;56;50;4;0.0;71;2;13000;78;62;4;2;2;-1;0;0;76976;0.0;0.0
DADCA-lkh-cutted;56;500;4;0.0;71;2;13000;10844;10798;4;2;2;-1;0;0;211228;0.0;0.0
DADCA-lkh-cutted;57;50;4;0.0;71;2;13000;140;125;4;2;2;-1;0;0;76673;0.0;0.0
DADCA-lkh-cutted;57;500;4;0.0;71;2;13000;8102;8039;4;2;2;-1;0;0;214340;0.0;0.0
DADCA-lkh-cutted;58;50;4;0.0;71;2;13000;109;94;4;2;2;-1;0;0;72092;0.0;0.0
DADCA-lkh-cutted;58;500;4;0.0;71;2;13000;6864;6817;4;2;2;-1;0;0;209504;0.0;0.0
DADCA-lkh-cutted;59;50;4;0.0;71;2;13000;125;109;4;2;2;-1;0;0;74710;0.0;0.0
DADCA-lkh-cutted;59;500;4;0.0;71;2;13000;15775;15729;4;2;2;-1;0;0;211635;0.0;0.0
DADCA-lkh-cutted;60;50;4;0.0;71;2;13000;94;62;4;2;2;-1;0;0;75272;0.0;0.0
DADCA-lkh-cutted;60;500;4;0.0;71;2;13000;5086;5039;4;2;2;-1;0;0;213261;0.0;0.0
DADCA-lkh-cutted;61;50;4;0.0;71;2;13000;78;63;4;2;2;-1;0;0;69033;0.0;0.0
DADCA-lkh-cutted;61;500;4;0.0;71;2;13000;11446;11399;4;2;2;-1;0;0;209996;0.0;0.0
DADCA-lkh-cutted;62;50;4;0.0;71;2;13000;94;78;4;2;2;-1;0;0;70049;0.0;0.0
DADCA-lkh-cutted;62;500;4;0.0;71;2;13000;8003;7940;4;2;2;-1;0;0;212511;0.0;0.0
DADCA-lkh-cutted;63;50;4;0.0;71;2;13000;125;94;4;2;2;-1;0;0;65401;0.0;0.0
DADCA-lkh-cutted;63;500;4;0.0;71;2;13000;13638;13591;4;2;2;-1;0;0;211245;0.0;0.0
DADCA-lkh-cutted;64;50;4;0.0;71;2;13000;70;51;4;2;2;-1;0;0;74472;0.0;0.0
DADCA-lkh-cutted;64;500;4;0.0;71;2;13000;15824;15761;4;2;2;-1;0;0;210350;0.0;0.0
DADCA-lkh-cutted;65;50;4;0.0;71;2;13000;64;48;4;2;2;-1;0;0;72206;0.0;0.0
DADCA-lkh-cutted;65;500;4;0.0;71;2;13000;49481;49435;4;2;2;-1;0;0;213750;0.0;0.0
DADCA-lkh-cutted;66;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;72642;0.0;0.0
DADCA-lkh-cutted;66;500;4;0.0;71;2;13000;16263;16215;4;2;2;-1;0;0;214001;0.0;0.0
DADCA-lkh-cutted;67;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;70719;0.0;0.0
DADCA-lkh-cutted;67;500;4;0.0;71;2;13000;8036;7989;4;2;2;-1;0;0;208813;0.0;0.0
DADCA-lkh-cutted;68;50;4;0.0;71;2;13000;93;63;4;2;2;-1;0;0;73036;0.0;0.0
DADCA-lkh-cutted;68;500;4;0.0;71;2;13000;10173;10126;4;2;2;-1;0;0;210140;0.0;0.0
DADCA-lkh-cutted;69;50;4;0.0;71;2;13000;157;156;4;2;2;-1;0;0;73208;0.0;0.0
DADCA-lkh-cutted;69;500;4;0.0;71;2;13000;10142;10080;4;2;2;-1;0;0;210818;0.0;0.0
DADCA-lkh-cutted;70;50;4;0.0;71;2;13000;134;63;4;2;2;-1;0;0;69925;0.0;0.0
DADCA-lkh-cutted;70;500;4;0.0;71;2;13000;6832;6771;4;2;2;-1;0;0;213925;0.0;0.0
DADCA-lkh-cutted;71;50;4;0.0;71;2;13000;156;125;4;2;2;-1;0;0;75723;0.0;0.0
DADCA-lkh-cutted;71;500;4;0.0;71;2;13000;21081;21034;4;2;2;-1;0;0;214560;0.0;0.0
DADCA-lkh-cutted;72;50;4;0.0;71;2;13000;78;78;4;2;2;-1;0;0;72241;0.0;0.0
DADCA-lkh-cutted;72;500;4;0.0;71;2;13000;25621;25574;4;2;2;-1;0;0;209597;0.0;0.0
DADCA-lkh-cutted;73;50;4;0.0;71;2;13000;141;126;4;2;2;-1;0;0;73364;0.0;0.0
DADCA-lkh-cutted;73;500;4;0.0;71;2;13000;26177;26128;4;2;2;-1;0;0;213538;0.0;0.0
DADCA-lkh-cutted;74;50;4;0.0;71;2;13000;62;47;4;2;2;-1;0;0;69163;0.0;0.0
DADCA-lkh-cutted;74;500;4;0.0;71;2;13000;5347;5301;4;2;2;-1;0;0;209598;0.0;0.0
DADCA-lkh-cutted;75;50;4;0.0;71;2;13000;145;126;4;2;2;-1;0;0;74701;0.0;0.0
DADCA-lkh-cutted;75;500;4;0.0;71;2;13000;17407;17360;4;2;2;-1;0;0;215533;0.0;0.0
DADCA-lkh-cutted;76;50;4;0.0;71;2;13000;110;94;4;2;2;-1;0;0;74995;0.0;0.0
DADCA-lkh-cutted;76;500;4;0.0;71;2;13000;18922;18865;4;2;2;-1;0;0;202851;0.0;0.0
DADCA-lkh-cutted;77;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;72830;0.0;0.0
DADCA-lkh-cutted;77;500;4;0.0;71;2;13000;8518;8467;4;2;2;-1;0;0;210759;0.0;0.0
DADCA-lkh-cutted;78;50;4;0.0;71;2;13000;93;63;4;2;2;-1;0;0;73970;0.0;0.0
DADCA-lkh-cutted;78;500;4;0.0;71;2;13000;12795;12749;4;2;2;-1;0;0;210631;0.0;0.0
DADCA-lkh-cutted;79;50;4;0.0;71;2;13000;109;94;4;2;2;-1;0;0;70408;0.0;0.0
DADCA-lkh-cutted;79;500;4;0.0;71;2;13000;10036;9973;4;2;2;-1;0;0;208261;0.0;0.0
DADCA-lkh-cutted;80;50;4;0.0;71;2;13000;93;78;4;2;2;-1;0;0;75883;0.0;0.0
DADCA-lkh-cutted;80;500;4;0.0;71;2;13000;23925;23908;4;2;2;-1;0;0;211947;0.0;0.0
DADCA-lkh-cutted;81;50;4;0.0;71;2;13000;94;78;4;2;2;-1;0;0;70259;0.0;0.0
DADCA-lkh-cutted;81;500;4;0.0;71;2;13000;15509;15461;4;2;2;-1;0;0;206624;0.0;0.0
DADCA-lkh-cutted;82;50;4;0.0;71;2;13000;109;78;4;2;2;-1;0;0;72941;0.0;0.0
DADCA-lkh-cutted;82;500;4;0.0;71;2;13000;8870;8790;4;2;2;-1;0;0;213234;0.0;0.0
DADCA-lkh-cutted;83;50;4;0.0;71;2;13000;94;78;4;2;2;-1;0;0;76984;0.0;0.0
DADCA-lkh-cutted;83;500;4;0.0;71;2;13000;19752;19690;4;2;2;-1;0;0;207416;0.0;0.0
DADCA-lkh-cutted;84;50;4;0.0;71;2;13000;109;109;4;2;2;-1;0;0;77466;0.0;0.0
DADCA-lkh-cutted;84;500;4;0.0;71;2;13000;8200;8134;4;2;2;-1;0;0;211894;0.0;0.0
DADCA-lkh-cutted;85;50;4;0.0;71;2;13000;63;47;4;2;2;-1;0;0;70265;0.0;0.0
DADCA-lkh-cutted;85;500;4;0.0;71;2;13000;6413;6360;4;2;2;-1;0;0;210890;0.0;0.0
DADCA-lkh-cutted;86;50;4;0.0;71;2;13000;110;110;4;2;2;-1;0;0;74183;0.0;0.0
DADCA-lkh-cutted;86;500;4;0.0;71;2;13000;13691;13615;4;2;2;-1;0;0;214068;0.0;0.0
DADCA-lkh-cutted;87;50;4;0.0;71;2;13000;109;78;4;2;2;-1;0;0;71438;0.0;0.0
DADCA-lkh-cutted;87;500;4;0.0;71;2;13000;14007;13982;4;2;2;-1;0;0;210811;0.0;0.0
DADCA-lkh-cutted;88;50;4;0.0;71;2;13000;125;125;4;2;2;-1;0;0;75582;0.0;0.0
DADCA-lkh-cutted;88;500;4;0.0;71;2;13000;10674;10617;4;2;2;-1;0;0;211891;0.0;0.0
DADCA-lkh-cutted;89;50;4;0.0;71;2;13000;109;93;4;2;2;-1;0;0;73035;0.0;0.0
DADCA-lkh-cutted;89;500;4;0.0;71;2;13000;18884;18824;4;2;2;-1;0;0;214455;0.0;0.0
DADCA-lkh-cutted;90;50;4;0.0;71;2;13000;109;93;4;2;2;-1;0;0;75896;0.0;0.0
DADCA-lkh-cutted;90;500;4;0.0;71;2;13000;13618;13578;4;2;2;-1;0;0;212812;0.0;0.0
DADCA-lkh-cutted;91;50;4;0.0;71;2;13000;62;46;4;2;2;-1;0;0;69157;0.0;0.0
DADCA-lkh-cutted;91;500;4;0.0;71;2;13000;6374;6313;4;2;2;-1;0;0;212904;0.0;0.0
DADCA-lkh-cutted;92;50;4;0.0;71;2;13000;110;78;4;2;2;-1;0;0;68193;0.0;0.0
DADCA-lkh-cutted;92;500;4;0.0;71;2;13000;8835;8785;4;2;2;-1;0;0;212794;0.0;0.0
DADCA-lkh-cutted;93;50;4;0.0;71;2;13000;203;171;4;2;2;-1;0;0;78670;0.0;0.0
DADCA-lkh-cutted;93;500;4;0.0;71;2;13000;17411;17360;4;2;2;-1;0;0;216725;0.0;0.0
DADCA-lkh-cutted;94;50;4;0.0;71;2;13000;141;141;4;2;2;-1;0;0;78262;0.0;0.0
DADCA-lkh-cutted;94;500;4;0.0;71;2;13000;14942;14892;4;2;2;-1;0;0;213922;0.0;0.0
DADCA-lkh-cutted;95;50;4;0.0;71;2;13000;94;78;4;2;2;-1;0;0;71956;0.0;0.0
DADCA-lkh-cutted;95;500;4;0.0;71;2;13000;11070;11030;4;2;2;-1;0;0;212244;0.0;0.0
DADCA-lkh-cutted;96;50;4;0.0;71;2;13000;78;63;4;2;2;-1;0;0;71330;0.0;0.0
DADCA-lkh-cutted;96;500;4;0.0;71;2;13000;13907;13857;4;2;2;-1;0;0;208045;0.0;0.0
DADCA-lkh-cutted;97;50;4;0.0;71;2;13000;110;78;4;2;2;-1;0;0;75596;0.0;0.0
DADCA-lkh-cutted;97;500;4;0.0;71;2;13000;30078;30028;4;2;2;-1;0;0;209023;0.0;0.0
DADCA-lkh-cutted;98;50;4;0.0;71;2;13000;94;62;4;2;2;-1;0;0;77362;0.0;0.0
DADCA-lkh-cutted;98;500;4;0.0;71;2;13000;6947;6887;4;2;2;-1;0;0;206186;0.0;0.0
DADCA-lkh-cutted;99;50;4;0.0;71;2;13000;94;62;4;2;2;-1;0;0;69843;0.0;0.0
DADCA-lkh-cutted;99;500;4;0.0;71;2;13000;19051;19011;4;2;2;-1;0;0;208948;0.0;0.0
DADCA-lkh-cutted;100;50;4;0.0;71;2;13000;78;47;4;2;2;-1;0;0;69898;0.0;0.0
DADCA-lkh-cutted;100;500;4;0.0;71;2;13000;19448;19407;4;2;2;-1;0;0;215311;0.0;0.0
DADCA-parted-nsn;1;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;94211;0.0;0.0
DADCA-parted-nsn;1;500;4;0.0;71;2;13000;46;66;4;2;2;-1;0;0;268541;0.0;0.0
DADCA-parted-nsn;1;1000;4;0.0;71;2;13000;90;90;4;2;2;-1;0;0;368166;0.0;0.0
DADCA-parted-nsn;2;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;76655;0.0;0.0
DADCA-parted-nsn;2;500;4;0.0;71;2;13000;80;66;4;2;2;-1;0;0;274303;0.0;0.0
DADCA-parted-nsn;2;1000;4;0.0;71;2;13000;110;90;4;2;2;-1;0;0;365949;0.0;0.0
DADCA-parted-nsn;3;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;95391;0.0;0.0
DADCA-parted-nsn;3;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;269166;0.0;0.0
DADCA-parted-nsn;3;1000;4;0.0;71;2;13000;110;90;4;2;2;-1;0;0;366266;0.0;0.0
DADCA-parted-nsn;4;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;82648;0.0;0.0
DADCA-parted-nsn;4;500;4;0.0;71;2;13000;46;66;4;2;2;-1;0;0;271123;0.0;0.0
DADCA-parted-nsn;4;1000;4;0.0;71;2;13000;98;80;4;2;2;-1;0;0;378911;0.0;0.0
DADCA-parted-nsn;5;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;88874;0.0;0.0
DADCA-parted-nsn;5;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;268400;0.0;0.0
DADCA-parted-nsn;5;1000;4;0.0;71;2;13000;110;90;4;2;2;-1;0;0;375989;0.0;0.0
DADCA-parted-nsn;6;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;77105;0.0;0.0
DADCA-parted-nsn;6;500;4;0.0;71;2;13000;78;66;4;2;2;-1;0;0;268691;0.0;0.0
DADCA-parted-nsn;6;1000;4;0.0;71;2;13000;100;80;4;2;2;-1;0;0;369773;0.0;0.0
DADCA-parted-nsn;7;50;4;0.0;71;2;13000;1;50;4;2;2;-1;0;0;86890;0.0;0.0
DADCA-parted-nsn;7;500;4;0.0;71;2;13000;74;65;4;2;2;-1;0;0;260492;0.0;0.0
DADCA-parted-nsn;7;1000;4;0.0;71;2;13000;97;96;4;2;2;-1;0;0;371451;0.0;0.0
DADCA-parted-nsn;8;50;4;0.0;71;2;13000;15;65;4;2;2;-1;0;0;94613;0.0;0.0
DADCA-parted-nsn;8;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;270563;0.0;0.0
DADCA-parted-nsn;8;1000;4;0.0;71;2;13000;100;90;4;2;2;-1;0;0;375928;0.0;0.0
DADCA-parted-nsn;9;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;87790;0.0;0.0
DADCA-parted-nsn;9;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;260656;0.0;0.0
DADCA-parted-nsn;9;1000;4;0.0;71;2;13000;100;90;4;2;2;-1;0;0;359265;0.0;0.0
DADCA-parted-nsn;10;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;82157;0.0;0.0
DADCA-parted-nsn;10;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;267507;0.0;0.0
DADCA-parted-nsn;10;1000;4;0.0;71;2;13000;100;80;4;2;2;-1;0;0;366500;0.0;0.0
DADCA-parted-nsn;11;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;89860;0.0;0.0
DADCA-parted-nsn;11;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;264272;0.0;0.0
DADCA-parted-nsn;11;1000;4;0.0;71;2;13000;90;90;4;2;2;-1;0;0;371630;0.0;0.0
DADCA-parted-nsn;12;50;4;0.0;71;2;13000;6;50;4;2;2;-1;0;0;92675;0.0;0.0
DADCA-parted-nsn;12;500;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;262598;0.0;0.0
DADCA-parted-nsn;12;1000;4;0.0;71;2;13000;100;90;4;2;2;-1;0;0;379670;0.0;0.0
