FPPWRMobility;20;2;2.82851%;71;259200;12649;3296MiliSegs;1_TSP_thread;252680;251350;2713;574;27169;75094;1.0912464515698808;3.76662689758054;map_21.txt
FPPWRMobility;20;4;4.90152%;71;259200;12649;3974MiliSegs;1_TSP_thread;247575;245660;2658;574;47047;75094;1.891020030768936;6.527184488445258;map_21.txt
FPPWRMobility;20;8;8.02006%;71;259200;12649;5815MiliSegs;1_TSP_thread;239775;237080;2573;574;76977;75094;3.094159617436368;10.680030000259762;map_21.txt
FPPWRMobility;20;16;15.77189%;71;259200;12649;11663MiliSegs;1_TSP_thread;221500;216065;2541;1184;151122;75094;6.0848357600784935;21.00286879127954;map_21.txt
ZigZagOverNSN;20;2;4.87674%;71;259200;12649;3852MiliSegs;1_TSP_thread;253420;242010;2073;119;46939;51457;1.8814568329903982;9.477303595450788;map_21.txt
ZigZagOverNSN;20;4;8.49971%;71;259200;12649;4496MiliSegs;1_TSP_thread;251455;228880;1651;119;81909;51457;3.2792093549954284;16.51808431923383;map_21.txt
ZigZagOverNSN;20;8;14.03086%;71;259200;12649;6254MiliSegs;1_TSP_thread;243995;209375;1324;119;129794;51457;5.413142051516538;27.26716325773144;map_21.txt
ZigZagOverNSN;20;16;27.28164%;71;259200;12649;10152MiliSegs;1_TSP_thread;222415;172275;1186;120;249350;51457;10.525322454656305;53.018317823559755;map_21.txt
FPPWRMobility;800;2;0.22392%;71;259200;12649;112181MiliSegs;1_TSP_thread;258945;258165;27292;216;71059;558840;0.08638972390117784;0.04006910105787935;map_21.txt
FPPWRMobility;800;4;0.27338%;71;259200;12649;112695MiliSegs;1_TSP_thread;258875;257875;25905;14479;90233;558840;0.10547053612254365;0.04891912347534771;map_21.txt
FPPWRMobility;800;8;0.25467%;71;259200;12649;118656MiliSegs;1_TSP_thread;258895;257980;19392;216;76278;558840;0.09825255445292148;0.0455712943135732;map_21.txt
FPPWRMobility;800;16;0.39748%;71;259200;12649;139442MiliSegs;1_TSP_thread;258740;257160;18475;216;122619;558840;0.1533488532497913;0.07112594438899489;map_21.txt
ZigZagOverNSN;800;2;0.41322%;71;259200;12649;110161MiliSegs;1_TSP_thread;258655;257290;30784;38;159408;328209;0.15942260016575413;0.12590251322469365;map_21.txt
ZigZagOverNSN;800;4;0.54588%;71;259200;12649;116626MiliSegs;1_TSP_thread;258830;256750;20856;37;152775;328209;0.21060059263545758;0.16631985597930163;map_21.txt
ZigZagOverNSN;800;8;0.63118%;71;259200;12649;118286MiliSegs;1_TSP_thread;258615;256645;24599;37;165140;328209;0.24351269129372552;0.19231187927001897;map_21.txt
ZigZagOverNSN;800;16;1.14656%;71;259200;12649;145314MiliSegs;1_TSP_thread;257980;254500;15368;37;402209;328209;0.4423462714096561;0.3493388467390683;map_21.txt
FPPWRMobility;20;2;1.92892%;71;259200;12649;3222MiliSegs;1_TSP_thread;254645;253625;3314;850;18429;103477;0.7441805150701133;1.8641010998209588;map_22.txt
FPPWRMobility;20;4;3.31944%;71;259200;12649;3951MiliSegs;1_TSP_thread;251205;249610;3291;850;32182;103477;1.2806498628257876;3.207905567850287;map_22.txt
FPPWRMobility;20;8;5.15316%;71;259200;12649;6111MiliSegs;1_TSP_thread;246865;244065;3262;850;49849;103477;1.9881032331199502;4.980008678495619;map_22.txt
FPPWRMobility;20;16;9.96393%;71;259200;12649;13525MiliSegs;1_TSP_thread;235580;230300;3230;850;95793;103477;3.8441078198826397;9.629122867048524;map_22.txt
ZigZagOverNSN;20;2;4.84713%;71;259200;12649;4254MiliSegs;1_TSP_thread;253765;241680;2346;228;46900;51522;1.870033090896969;9.407875803743922;map_22.txt
ZigZagOverNSN;20;4;8.54880%;71;259200;12649;4875MiliSegs;1_TSP_thread;252165;226720;2009;228;81041;51522;3.298149696121018;16.592531369794802;map_22.txt
ZigZagOverNSN;20;8;14.04745%;71;259200;12649;6397MiliSegs;1_TSP_thread;246880;208265;1784;228;129572;51522;5.419542323959763;27.264961965187116;map_22.txt
ZigZagOverNSN;20;16;27.31009%;71;259200;12649;11745MiliSegs;1_TSP_thread;232175;161215;1683;228;252185;51522;10.53629966611416;53.006654894157656;map_22.txt
FPPWRMobility;800;2;0.22438%;71;259200;12649;100432MiliSegs;1_TSP_thread;258955;257910;27555;132;71227;561840;0.0865655453389366;0.03993626183940689;map_22.txt
FPPWRMobility;800;4;0.27625%;71;259200;12649;105224MiliSegs;1_TSP_thread;258890;257750;24191;13698;84289;561840;0.10657755998990169;0.04916863083686195;map_22.txt
FPPWRMobility;800;8;0.25556%;71;259200;12649;123683MiliSegs;1_TSP_thread;258885;257710;18561;133;76713;561840;0.09859489460686154;0.045485897554639235;map_22.txt
FPPWRMobility;800;16;0.39902%;71;259200;12649;141308MiliSegs;1_TSP_thread;258750;256685;18713;132;123287;561840;0.1539423668862414;0.07101997276255477;map_22.txt
ZigZagOverNSN;800;2;0.41659%;71;259200;12649;104892MiliSegs;1_TSP_thread;258505;257360;31216;35;160360;324230;0.16072126009754534;0.12848579902317414;map_22.txt
ZigZagOverNSN;800;4;0.56197%;71;259200;12649;107270MiliSegs;1_TSP_thread;258675;256780;25010;29;189984;324230;0.21681015928641026;0.1733250880147967;map_22.txt
ZigZagOverNSN;800;8;0.65051%;71;259200;12649;124034MiliSegs;1_TSP_thread;258635;256500;24135;29;210787;324230;0.2509697529078084;0.20063337739784698;map_22.txt
ZigZagOverNSN;800;16;1.17672%;71;259200;12649;149038MiliSegs;1_TSP_thread;257925;254475;13559;29;368808;324230;0.4539811852828269;0.3629273146387093;map_22.txt
FPPWRMobility;20;2;1.71306%;71;259200;12649;3464MiliSegs;1_TSP_thread;255330;254120;3655;644;16434;119132;0.6609025515355873;1.4379506879597777;map_23.txt
FPPWRMobility;20;4;2.89477%;71;259200;12649;4057MiliSegs;1_TSP_thread;252410;250920;3509;644;27483;119132;1.116810330456485;2.429886492750234;map_23.txt
FPPWRMobility;20;8;4.29813%;71;259200;12649;6417MiliSegs;1_TSP_thread;249130;246750;3427;645;41007;119132;1.658228726089775;3.6078709817888535;map_23.txt
FPPWRMobility;20;16;8.30459%;71;259200;12649;14428MiliSegs;1_TSP_thread;239565;235340;3419;644;79685;119132;3.203931732014936;6.970915496577506;map_23.txt
ZigZagOverNSN;20;2;4.89323%;71;259200;12649;3928MiliSegs;1_TSP_thread;253185;242275;2440;66;47409;51168;1.8878198945473257;9.563065131853245;map_23.txt
ZigZagOverNSN;20;4;8.55556%;71;259200;12649;4777MiliSegs;1_TSP_thread;251245;227125;2025;66;82875;51168;3.3007544581618675;16.720519769300267;map_23.txt
ZigZagOverNSN;20;8;14.06819%;71;259200;12649;6652MiliSegs;1_TSP_thread;245690;205685;1904;66;131731;51168;5.427542664513792;27.494118563203077;map_23.txt
ZigZagOverNSN;20;16;27.65326%;71;259200;12649;11266MiliSegs;1_TSP_thread;229325;157585;1716;66;248050;51168;10.668695999561807;54.044051029675195;map_23.txt
FPPWRMobility;800;2;0.22402%;71;259200;12649;107766MiliSegs;1_TSP_thread;258960;258175;27754;53;71074;564131;0.08642600451531753;0.03970996164077192;map_23.txt
FPPWRMobility;800;8;0.25433%;71;259200;12649;114191MiliSegs;1_TSP_thread;258880;257925;18853;53;76533;564131;0.09812138607872253;0.045083612266663034;map_23.txt
FPPWRMobility;800;4;0.27359%;71;259200;12649;115118MiliSegs;1_TSP_thread;258875;257885;24463;13494;83582;564131;0.10555240007239618;0.04849792352975654;map_23.txt
FPPWRMobility;800;16;0.39497%;71;259200;12649;144680MiliSegs;1_TSP_thread;258755;257090;18931;53;122372;564131;0.1523785793895761;0.07001304267586453;map_23.txt
ZigZagOverNSN;800;4;0.53153%;71;259200;12649;109221MiliSegs;1_TSP_thread;258430;256610;24462;8639;133319;332888;0.20506547329865882;0.1596722341418506;map_23.txt
ZigZagOverNSN;800;2;0.40702%;71;259200;12649;110852MiliSegs;1_TSP_thread;258595;257335;22946;110;157430;332888;0.15702807963248844;0.12226838528496373;map_23.txt
ZigZagOverNSN;800;8;0.61615%;71;259200;12649;120543MiliSegs;1_TSP_thread;258485;256640;27823;27;166098;332888;0.23771337466420997;0.18509320466031587;map_23.txt
ZigZagOverNSN;800;16;1.14364%;71;259200;12649;146301MiliSegs;1_TSP_thread;257875;254405;13876;27;395063;332888;0.44122064209914735;0.3435521569780196;map_23.txt
FPPWRMobility;20;2;2.10764%;71;259200;12649;3445MiliSegs;1_TSP_thread;254035;253160;3086;852;19943;91867;0.8131322873799711;2.2942284921559266;map_24.txt
FPPWRMobility;20;4;3.71644%;71;259200;12649;4146MiliSegs;1_TSP_thread;250055;248375;3082;852;35586;91867;1.433809870827618;4.045451778315592;map_24.txt
FPPWRMobility;20;8;5.92477%;71;259200;12649;5846MiliSegs;1_TSP_thread;244775;242340;3074;852;56924;91867;2.285790323502515;6.44928920996497;map_24.txt
FPPWRMobility;20;16;11.61053%;71;259200;12649;12795MiliSegs;1_TSP_thread;230710;226050;3071;852;111590;91867;4.4793720707590285;12.638414672741465;map_24.txt
ZigZagOverNSN;20;2;4.62037%;71;259200;12649;4420MiliSegs;1_TSP_thread;253775;242970;2508;3936;44760;53505;1.7825502972107927;8.635399253098543;map_24.txt
ZigZagOverNSN;20;4;7.91262%;71;259200;12649;4514MiliSegs;1_TSP_thread;252470;230820;1838;258;76905;53505;3.0527066901005924;14.78855385616435;map_24.txt
ZigZagOverNSN;20;8;13.07533%;71;259200;12649;6550MiliSegs;1_TSP_thread;247230;212235;1634;258;124587;53505;5.04449380096403;24.437581407529702;map_24.txt
ZigZagOverNSN;20;16;25.49161%;71;259200;12649;11448MiliSegs;1_TSP_thread;230925;174155;1556;258;240479;53505;9.834725615855053;47.64341425342734;map_24.txt
FPPWRMobility;800;2;0.22591%;71;259200;12649;106521MiliSegs;1_TSP_thread;258965;258120;27886;133;71440;562995;0.08715533788675316;0.040125868933554326;map_24.txt
FPPWRMobility;800;4;0.27506%;71;259200;12649;112697MiliSegs;1_TSP_thread;258895;257910;22385;13501;76715;562995;0.10611986608844139;0.048857040098267315;map_24.txt
FPPWRMobility;800;8;0.25618%;71;259200;12649;115199MiliSegs;1_TSP_thread;258885;257945;18895;133;77047;562995;0.09883583509564109;0.04550350972351472;map_24.txt
FPPWRMobility;800;16;0.39677%;71;259200;12649;138680MiliSegs;1_TSP_thread;258735;257020;19005;133;123186;562995;0.15307628350765862;0.07047553297131434;map_24.txt
ZigZagOverNSN;800;4;0.51311%;71;259200;12649;113413MiliSegs;1_TSP_thread;258220;257010;27650;98;192961;339891;0.1979572637436173;0.15096169878680402;map_24.txt
ZigZagOverNSN;800;2;0.40814%;71;259200;12649;116431MiliSegs;1_TSP_thread;258605;257390;25758;5195;137520;339891;0.15745972591354385;0.12007838088325541;map_24.txt
ZigZagOverNSN;800;8;0.58754%;71;259200;12649;127651MiliSegs;1_TSP_thread;258595;256425;26406;21;191219;339891;0.22667569551611855;0.1728623007898942;map_24.txt
ZigZagOverNSN;800;16;1.10335%;71;259200;12649;152365MiliSegs;1_TSP_thread;257980;254140;15993;6163;340870;339891;0.4256739338039157;0.3246178440793518;map_24.txt
FPPWRMobility;20;2;2.50434%;71;259200;12649;3263MiliSegs;1_TSP_thread;253375;252060;2866;564;24187;83659;0.9661806627229059;2.993509697435748;map_25.txt
FPPWRMobility;20;4;4.37635%;71;259200;12649;4032MiliSegs;1_TSP_thread;249010;246975;2757;564;42201;83659;1.688406754877305;5.231176930924318;map_25.txt
FPPWRMobility;20;8;7.06858%;71;259200;12649;5843MiliSegs;1_TSP_thread;242525;239470;2731;564;67994;83659;2.7270742241083683;8.449271912034439;map_25.txt
FPPWRMobility;20;16;13.77884%;71;259200;12649;12430MiliSegs;1_TSP_thread;226765;221195;2698;564;132166;83659;5.315910005620332;16.470240780511244;map_25.txt
ZigZagOverNSN;20;2;4.76890%;71;259200;12649;4100MiliSegs;1_TSP_thread;253520;242775;2367;122;45491;52997;1.8398550621094347;8.99844202688389;map_25.txt
ZigZagOverNSN;20;4;8.13484%;71;259200;12649;5035MiliSegs;1_TSP_thread;252445;229865;1826;122;78449;52997;3.1384405721307713;15.349619719914259;map_25.txt
ZigZagOverNSN;20;8;13.45149%;71;259200;12649;6515MiliSegs;1_TSP_thread;245765;214760;1664;122;125341;52997;5.18961625752553;25.3815977121463;map_25.txt
ZigZagOverNSN;20;16;26.20071%;71;259200;12649;11585MiliSegs;1_TSP_thread;231020;174195;1555;122;240140;52997;10.10830005191663;49.43810731658001;map_25.txt
FPPWRMobility;800;2;0.22352%;71;259200;12649;102292MiliSegs;1_TSP_thread;258940;258180;27632;96;70776;564094;0.08623529872304168;0.039624937384571374;map_25.txt
FPPWRMobility;800;4;0.27357%;71;259200;12649;106871MiliSegs;1_TSP_thread;258885;257930;26057;13167;90209;564094;0.10554216707866568;0.04849640256196688;map_25.txt
FPPWRMobility;800;8;0.25213%;71;259200;12649;122132MiliSegs;1_TSP_thread;258885;257990;18801;96;76442;564094;0.09727204759897579;0.044696300151489864;map_25.txt
FPPWRMobility;800;16;0.39222%;71;259200;12649;135482MiliSegs;1_TSP_thread;258745;257055;19554;96;122462;564094;0.15131992967440286;0.06953118765951281;map_25.txt
ZigZagOverNSN;800;2;0.41491%;71;259200;12649;104623MiliSegs;1_TSP_thread;258645;257585;31806;210;160598;321965;0.1600728604038049;0.1288676887756937;map_25.txt
ZigZagOverNSN;800;4;0.55486%;71;259200;12649;110499MiliSegs;1_TSP_thread;258510;256865;25354;4722;170063;321965;0.21406492614978864;0.17233434956602492;map_25.txt
ZigZagOverNSN;800;8;0.64962%;71;259200;12649;115264MiliSegs;1_TSP_thread;258535;256650;26382;26;195061;321965;0.2506246219373964;0.2017669684784779;map_25.txt
ZigZagOverNSN;800;16;1.17667%;71;259200;12649;148835MiliSegs;1_TSP_thread;257850;254180;14524;26;387730;321965;0.4539616495675189;0.3654647541437762;map_25.txt
FPPWRMobility;20;2;1.88956%;71;259200;12649;3287MiliSegs;1_TSP_thread;254735;253630;3183;614;18249;108773;0.7289984734606015;1.7371627547368182;map_26.txt
FPPWRMobility;20;4;3.26312%;71;259200;12649;4097MiliSegs;1_TSP_thread;251310;249860;3108;614;31622;108773;1.2589187052278594;2.9999331488058725;map_26.txt
FPPWRMobility;20;8;5.00617%;71;259200;12649;6173MiliSegs;1_TSP_thread;247400;244395;3086;614;47976;108773;1.931393842402073;4.602403941700765;map_26.txt
FPPWRMobility;20;16;9.57427%;71;259200;12649;14669MiliSegs;1_TSP_thread;236020;231460;3065;614;91929;108773;3.693775839239445;8.802062069915;map_26.txt
ZigZagOverNSN;20;2;4.45467%;71;259200;12649;4243MiliSegs;1_TSP_thread;254005;243950;2540;88;42926;58323;1.718621994551136;7.637927078299375;map_26.txt
ZigZagOverNSN;20;4;7.98688%;71;259200;12649;4843MiliSegs;1_TSP_thread;253490;230830;1876;88;76061;58323;3.0813590725499154;13.694224775902098;map_26.txt
ZigZagOverNSN;20;8;12.84587%;71;259200;12649;6250MiliSegs;1_TSP_thread;247915;217025;1815;88;121671;58323;4.955969102461514;22.025396350633958;map_26.txt
ZigZagOverNSN;20;16;24.83410%;71;259200;12649;11894MiliSegs;1_TSP_thread;236540;175495;1584;88;236119;58323;9.581059003962812;42.58029411770932;map_26.txt
FPPWRMobility;800;8;0.25505%;71;259200;12649;114404MiliSegs;1_TSP_thread;258900;257895;19617;359;76569;559429;0.09839767690948445;0.04559055368051776;map_26.txt
FPPWRMobility;800;2;0.22421%;71;259200;12649;115085MiliSegs;1_TSP_thread;258935;258135;25388;357;64096;559429;0.08650135656006883;0.04007863664624079;map_26.txt
FPPWRMobility;800;4;0.27459%;71;259200;12649;126349MiliSegs;1_TSP_thread;258870;257865;26093;14467;90544;559429;0.10593660247342411;0.049083560847062856;map_26.txt
FPPWRMobility;800;16;0.39763%;71;259200;12649;141214MiliSegs;1_TSP_thread;258750;257060;19300;357;122356;559429;0.15340653012355357;0.07107778218151917;map_26.txt
ZigZagOverNSN;800;4;0.57749%;71;259200;12649;117131MiliSegs;1_TSP_thread;258605;256790;22213;6923;168909;316782;0.2227955303474108;0.18229760992117253;map_26.txt
ZigZagOverNSN;800;2;0.42061%;71;259200;12649;117581MiliSegs;1_TSP_thread;258575;257560;30201;6;162643;316782;0.16227388432832285;0.1327770858757798;map_26.txt
ZigZagOverNSN;800;8;0.67339%;71;259200;12649;119621MiliSegs;1_TSP_thread;258620;256625;17256;6;181522;316782;0.259795244865494;0.21257182374357145;map_26.txt
ZigZagOverNSN;800;16;1.21257%;71;259200;12649;155799MiliSegs;1_TSP_thread;257465;254205;14585;1807;409789;316782;0.4678115414475674;0.3827766462210905;map_26.txt
FPPWRMobility;20;2;2.60185%;71;259200;12649;3329MiliSegs;1_TSP_thread;252935;251950;2886;646;25051;80246;1.003800868770006;3.2423446051539706;map_27.txt
FPPWRMobility;20;4;4.55044%;71;259200;12649;4232MiliSegs;1_TSP_thread;248145;246740;2791;646;43765;80246;1.7555724046448726;5.670617442413964;map_27.txt
FPPWRMobility;20;8;7.38108%;71;259200;12649;5749MiliSegs;1_TSP_thread;241290;239100;2683;2705;70957;80246;2.8476374957133044;9.198061447161086;map_27.txt
FPPWRMobility;20;16;14.44290%;71;259200;12649;11778MiliSegs;1_TSP_thread;224190;219810;2653;646;138795;80246;5.572106957780828;17.998281826593107;map_27.txt
ZigZagOverNSN;20;2;5.63860%;71;259200;12649;4005MiliSegs;1_TSP_thread;253570;211165;2935;229;50296;47570;2.175385623856881;11.853267893708296;map_27.txt
ZigZagOverNSN;20;4;9.07610%;71;259200;12649;5182MiliSegs;1_TSP_thread;251010;226010;1783;229;85730;47570;3.501581611511204;19.07946087247644;map_27.txt
ZigZagOverNSN;20;8;14.88040%;71;259200;12649;6469MiliSegs;1_TSP_thread;244445;204510;1611;229;138662;47570;5.740895538027738;31.28106208654172;map_27.txt
ZigZagOverNSN;20;16;29.68519%;71;259200;12649;10891MiliSegs;1_TSP_thread;221655;156840;1503;229;259771;47570;11.452617741197985;62.40316414796127;map_27.txt
FPPWRMobility;800;2;0.22484%;71;259200;12649;113447MiliSegs;1_TSP_thread;258940;258165;25392;39;64143;560009;0.08674415759316302;0.04014950768317626;map_27.txt
FPPWRMobility;800;4;0.27572%;71;259200;12649;117763MiliSegs;1_TSP_thread;258870;257950;26199;14559;90996;560009;0.1063729001152661;0.04923466535337284;map_27.txt
FPPWRMobility;800;8;0.25668%;71;259200;12649;120120MiliSegs;1_TSP_thread;258870;257950;18535;40;76715;560009;0.09902747116007425;0.0458348357342315;map_27.txt
FPPWRMobility;800;16;0.40031%;71;259200;12649;143985MiliSegs;1_TSP_thread;258735;257255;19360;39;123268;560009;0.15444192303478957;0.07148339839291415;map_27.txt
ZigZagOverNSN;800;4;0.52956%;71;259200;12649;112756MiliSegs;1_TSP_thread;258565;257075;26851;39;189297;333716;0.20430544094602743;0.15868573965051214;map_27.txt
ZigZagOverNSN;800;2;0.41211%;71;259200;12649;113879MiliSegs;1_TSP_thread;258650;257265;26338;7617;142758;333716;0.1589937447011707;0.12349176733073464;map_27.txt
ZigZagOverNSN;800;8;0.61473%;71;259200;12649;117436MiliSegs;1_TSP_thread;258475;256800;24525;39;213823;333716;0.23716358381915809;0.18420693321844256;map_27.txt
ZigZagOverNSN;800;16;1.13240%;71;259200;12649;143773MiliSegs;1_TSP_thread;257795;254945;14353;39;365135;333716;0.436884643573294;0.3393319457688508;map_27.txt
FPPWRMobility;20;2;1.69039%;71;259200;12649;3479MiliSegs;1_TSP_thread;255170;253430;3195;733;16182;122027;0.6521579932556012;1.3852618834508086;map_28.txt
FPPWRMobility;20;4;2.79234%;71;259200;12649;4174MiliSegs;1_TSP_thread;252430;249870;3171;733;26657;122027;1.0772923692081995;2.28829834461853;map_28.txt
FPPWRMobility;20;8;4.13503%;71;259200;12649;6407MiliSegs;1_TSP_thread;249235;245130;3163;733;38994;122027;1.5953051173601582;3.388619620409852;map_28.txt
FPPWRMobility;20;16;7.97242%;71;259200;12649;14393MiliSegs;1_TSP_thread;240060;232355;3151;733;75882;122027;3.0757774396052424;6.533320595816327;map_28.txt
ZigZagOverNSN;20;2;4.34626%;71;259200;12649;3861MiliSegs;1_TSP_thread;254250;244380;2584;148;41609;56656;1.6767969583523858;7.671310569135457;map_28.txt
ZigZagOverNSN;20;4;7.40924%;71;259200;12649;4693MiliSegs;1_TSP_thread;252745;231140;2252;147;69291;56656;2.858503074512271;13.077591021490761;map_28.txt
ZigZagOverNSN;20;8;12.26177%;71;259200;12649;6471MiliSegs;1_TSP_thread;247425;213680;1961;148;114942;56656;4.730619975041914;21.642486189121435;map_28.txt
ZigZagOverNSN;20;16;23.69309%;71;259200;12649;11298MiliSegs;1_TSP_thread;233395;176430;1708;147;216460;56656;9.140854219059596;41.81921444472337;map_28.txt
FPPWRMobility;800;4;0.27515%;71;259200;12649;109707MiliSegs;1_TSP_thread;258905;257945;24303;14501;83784;557305;0.10615428615826643;0.049371871725935816;map_28.txt
FPPWRMobility;800;2;0.22456%;71;259200;12649;110422MiliSegs;1_TSP_thread;258955;258080;27524;12;71116;557305;0.08663624602290132;0.04029412075817734;map_28.txt
FPPWRMobility;800;8;0.25819%;71;259200;12649;119566MiliSegs;1_TSP_thread;258900;257940;19538;12;76710;557305;0.09961168207495118;0.04632893656763773;map_28.txt
FPPWRMobility;800;16;0.40442%;71;259200;12649;140848MiliSegs;1_TSP_thread;258740;257060;19218;12;122944;557305;0.1560280370632348;0.07256792457772755;map_28.txt
ZigZagOverNSN;800;2;0.42143%;71;259200;12649;107495MiliSegs;1_TSP_thread;258595;257440;32349;20;162976;319485;0.16258924658969637;0.13190958172073589;map_28.txt
ZigZagOverNSN;800;4;0.57480%;71;259200;12649;111581MiliSegs;1_TSP_thread;258750;256975;23812;8;180291;319485;0.2217610677083321;0.17991601718390435;map_28.txt
ZigZagOverNSN;800;8;0.67216%;71;259200;12649;119496MiliSegs;1_TSP_thread;258685;255860;14018;8;192960;319485;0.25931987579304044;0.21038769208431096;map_28.txt
ZigZagOverNSN;800;16;1.17993%;71;259200;12649;148764MiliSegs;1_TSP_thread;258070;254425;14243;8;402282;319485;0.4552193775243882;0.36932207350680446;map_28.txt
FPPWRMobility;20;2;2.53800%;71;259200;12649;3643MiliSegs;1_TSP_thread;253340;251840;2698;702;24591;81302;0.9791672620408479;3.1216963213818576;map_29.txt
FPPWRMobility;20;4;4.41647%;71;259200;12649;4523MiliSegs;1_TSP_thread;248985;246280;2631;702;42472;81302;1.703886483577197;5.432183421603521;map_29.txt
FPPWRMobility;20;8;7.20737%;71;259200;12649;6126MiliSegs;1_TSP_thread;242615;238075;2572;702;68942;81302;2.780620689490933;8.864934229367664;map_29.txt
FPPWRMobility;20;16;14.00530%;71;259200;12649;12169MiliSegs;1_TSP_thread;226630;217530;2569;765;134677;81302;5.403281166647612;17.226273380667894;map_29.txt
ZigZagOverNSN;20;2;4.18856%;71;259200;12649;3690MiliSegs;1_TSP_thread;254345;244505;2918;215;39982;58848;1.6159571592554482;7.117592707976689;map_29.txt
ZigZagOverNSN;20;4;6.96856%;71;259200;12649;4906MiliSegs;1_TSP_thread;252705;232375;2079;215;66293;58848;2.688486535017525;11.841620953584533;map_29.txt
ZigZagOverNSN;20;8;11.66069%;71;259200;12649;6511MiliSegs;1_TSP_thread;245620;216650;1972;215;111227;58848;4.498721731633898;19.81492442970885;map_29.txt
ZigZagOverNSN;20;16;22.45775%;71;259200;12649;11057MiliSegs;1_TSP_thread;229360;172730;1713;215;205213;58848;8.664257187357112;38.16230735051257;map_29.txt
FPPWRMobility;800;2;0.22440%;71;259200;12649;109697MiliSegs;1_TSP_thread;258970;258145;27777;138;70808;566479;0.08657298751619513;0.03961262176390966;map_29.txt
FPPWRMobility;800;4;0.27435%;71;259200;12649;112151MiliSegs;1_TSP_thread;258890;257945;26200;12156;90098;566479;0.10584357525767947;0.04843013546272769;map_29.txt
FPPWRMobility;800;8;0.25223%;71;259200;12649;122823MiliSegs;1_TSP_thread;258885;257985;18990;138;76523;566479;0.09731204930174474;0.044526422301642665;map_29.txt
FPPWRMobility;800;16;0.38967%;71;259200;12649;144053MiliSegs;1_TSP_thread;258770;257215;19087;138;122313;566479;0.15033570173182362;0.06878809962750372;map_29.txt
ZigZagOverNSN;800;2;0.40960%;71;259200;12649;109612MiliSegs;1_TSP_thread;258740;257485;23155;21;158547;329632;0.1580234708409555;0.12425882087289968;map_29.txt
ZigZagOverNSN;800;4;0.54579%;71;259200;12649;111292MiliSegs;1_TSP_thread;258760;257130;28027;19;165998;329632;0.2105689633821045;0.16557699285458174;map_29.txt
ZigZagOverNSN;800;8;0.62175%;71;259200;12649;117917MiliSegs;1_TSP_thread;258370;256850;25385;18;157580;329632;0.23987439688595466;0.18862077611651615;map_29.txt
ZigZagOverNSN;800;16;1.14831%;71;259200;12649;141699MiliSegs;1_TSP_thread;257690;254780;13618;19;351536;329632;0.44302257926812033;0.34836257567923257;map_29.txt
FPPWRMobility;20;2;2.66368%;71;259200;12649;3289MiliSegs;1_TSP_thread;252980;250055;2614;768;25631;77788;1.0276530468869056;3.424277134687689;map_30.txt
FPPWRMobility;20;4;4.65027%;71;259200;12649;4194MiliSegs;1_TSP_thread;248640;243605;2579;768;44866;77788;1.7940856719631135;5.97813295331978;map_30.txt
FPPWRMobility;20;8;7.55228%;71;259200;12649;5875MiliSegs;1_TSP_thread;241490;233540;2409;748;72615;77788;2.913686818891937;9.708793431593435;map_30.txt
FPPWRMobility;20;16;14.82263%;71;259200;12649;11348MiliSegs;1_TSP_thread;224885;209190;2396;748;142560;77788;5.7186062171353464;19.0551592981113;map_30.txt
ZigZagOverNSN;20;2;5.66300%;71;259200;12649;4296MiliSegs;1_TSP_thread;252395;239560;2226;54;54601;43321;2.184799978090231;13.07218564486018;map_30.txt
ZigZagOverNSN;20;4;10.00135%;71;259200;12649;4759MiliSegs;1_TSP_thread;249460;222525;1573;54;95869;43321;3.8585456437661945;23.086609978167576;map_30.txt
ZigZagOverNSN;20;8;16.96113%;71;259200;12649;6376MiliSegs;1_TSP_thread;241270;197495;1474;53;160927;43321;6.5436459881306215;39.15221347899303;map_30.txt
ZigZagOverNSN;20;16;33.35590%;71;259200;12649;10542MiliSegs;1_TSP_thread;215865;144405;1282;54;298579;43321;12.868789651920439;76.99707480847114;map_30.txt
FPPWRMobility;800;2;0.22558%;71;259200;12649;112494MiliSegs;1_TSP_thread;258945;258075;25637;190;64367;558454;0.08702789060118349;0.04039299430897936;map_30.txt
FPPWRMobility;800;4;0.27517%;71;259200;12649;113153MiliSegs;1_TSP_thread;258890;257955;24531;14799;83605;558454;0.10616172833552497;0.04927374498986142;map_30.txt
FPPWRMobility;800;8;0.25750%;71;259200;12649;130205MiliSegs;1_TSP_thread;258910;257855;19783;190;76738;558454;0.09934283342144781;0.04610883335572719;map_30.txt
FPPWRMobility;800;16;0.40222%;71;259200;12649;141693MiliSegs;1_TSP_thread;258755;257155;19423;190;123236;558454;0.15517869858348374;0.07202440787036889;map_30.txt
ZigZagOverNSN;800;2;0.40714%;71;259200;12649;112293MiliSegs;1_TSP_thread;258645;257050;23014;20;157174;331562;0.1570745932403586;0.12279372958270535;map_30.txt
ZigZagOverNSN;800;8;0.62407%;71;259200;12649;113735MiliSegs;1_TSP_thread;258480;256375;24542;14;212847;331562;0.24076931870141857;0.18822243624844734;map_30.txt
ZigZagOverNSN;800;4;0.53654%;71;259200;12649;114820MiliSegs;1_TSP_thread;258385;256900;26143;9379;141692;331562;0.20699950911398798;0.16182274435051572;map_30.txt
ZigZagOverNSN;800;16;1.15990%;71;259200;12649;146419MiliSegs;1_TSP_thread;258105;253510;15069;14;414851;331562;0.44749160671248733;0.3498284618257723;map_30.txt
