Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;msgAVGDelayOnGS
ZigZagOverNSNMobility;20;16;27.52601;10;3750000;3000;63;4;3221205;2632375;423
KingstonImprovedOverNSNMobility;20;16;26.29557;10;3750000;3000;76;4;3392875;2301330;423
TSPbasedMobility;20;16;27.81585;10;3750000;3000;111;4;2720755;2681065;423
ZigZagOverNSNMobility;20;8;13.89835;10;3750000;3000;47;4;3487135;3177180;423
KingstonImprovedOverNSNMobility;20;8;13.25802;10;3750000;3000;53;4;3576035;3052210;423
TSPbasedMobility;20;8;13.92423;10;3750000;3000;112;4;3235765;3214015;423
ZigZagOverNSNMobility;20;4;7.02186;10;3750000;3000;39;4;3619055;3434215;423
KingstonImprovedOverNSNMobility;20;4;7.32005;10;3750000;3000;40;4;3687020;3135250;423
TSPbasedMobility;20;4;6.96157;10;3750000;3000;91;4;3492920;3482440;423
ZigZagOverNSNMobility;20;2;3.52975;10;3750000;3000;34;4;3684325;3591780;423
KingstonImprovedOverNSNMobility;20;2;3.68023;10;3750000;3000;34;4;3698905;3539835;423
TSPbasedMobility;20;2;3.04844;10;3750000;3000;97;4;3638145;3632970;1882
ZigZagOverNSNMobility;20;16;24.11319;10;3750000;3000;63;4;3265495;2766425;354
KingstonImprovedOverNSNMobility;20;16;23.61447;10;3750000;3000;72;4;3424995;2422300;354
TSPbasedMobility;20;16;24.45806;10;3750000;3000;140;4;2850210;2813145;569
ZigZagOverNSNMobility;20;8;12.19251;10;3750000;3000;46;4;3510610;3222075;354
KingstonImprovedOverNSNMobility;20;8;12.04729;10;3750000;3000;49;4;3590410;3110550;354
TSPbasedMobility;20;8;11.55495;10;3750000;3000;113;4;3324855;3306315;569
ZigZagOverNSNMobility;20;4;6.16073;10;3750000;3000;39;4;3632215;3472165;354
KingstonImprovedOverNSNMobility;20;4;5.99889;10;3750000;3000;42;4;3674320;3439385;354
TSPbasedMobility;20;4;6.38773;10;3750000;3000;112;4;3516555;3506745;697
ZigZagOverNSNMobility;20;2;3.08634;10;3750000;3000;33;4;3690965;3611320;354
KingstonImprovedOverNSNMobility;20;2;2.85641;10;3750000;3000;36;4;3707395;3582935;354
TSPbasedMobility;20;2;3.19467;10;3750000;3000;105;4;3632815;3627680;697
ZigZagOverNSNMobility;20;16;26.36133;10;3750000;3000;64;4;3239150;2364250;267
KingstonImprovedOverNSNMobility;20;16;26.16132;10;3750000;3000;77;4;3408965;2186285;267
TSPbasedMobility;20;16;26.61635;10;3750000;3000;101;4;2771400;2732550;267
ZigZagOverNSNMobility;20;8;13.33495;10;3750000;3000;49;4;3494980;3058295;266
KingstonImprovedOverNSNMobility;20;8;13.34405;10;3750000;3000;56;4;3576300;2976240;266
TSPbasedMobility;20;8;13.09138;10;3750000;3000;86;4;3268040;3248845;267
ZigZagOverNSNMobility;20;4;6.70184;10;3750000;3000;40;4;3623230;3406615;267
KingstonImprovedOverNSNMobility;20;4;6.67895;10;3750000;3000;42;4;3659835;3359230;267
TSPbasedMobility;20;4;6.63958;10;3750000;3000;72;4;3506425;3495465;267
ZigZagOverNSNMobility;20;2;3.36954;10;3750000;3000;33;4;3687215;3577350;267
KingstonImprovedOverNSNMobility;20;2;3.50794;10;3750000;3000;34;4;3700635;3517970;267
TSPbasedMobility;20;2;3.39362;10;3750000;3000;70;4;3625465;3619705;267
ZigZagOverNSNMobility;20;16;31.68415;10;3750000;3000;63;4;3142245;2414095;723
KingstonImprovedOverNSNMobility;20;16;30.58636;10;3750000;3000;84;4;3286520;2031465;724
TSPbasedMobility;20;16;29.40229;10;3750000;3000;95;4;2664250;2619815;724
ZigZagOverNSNMobility;20;8;15.90823;10;3750000;3000;47;4;3446645;3096340;724
KingstonImprovedOverNSNMobility;20;8;15.26459;10;3750000;3000;58;4;3536815;2905335;724
TSPbasedMobility;20;8;12.95301;10;3750000;3000;75;4;3273645;3253240;817
ZigZagOverNSNMobility;20;4;8.05744;10;3750000;3000;39;4;3598175;3391130;724
KingstonImprovedOverNSNMobility;20;4;7.81179;10;3750000;3000;42;4;3636805;3325320;724
TSPbasedMobility;20;4;7.13443;10;3750000;3000;65;4;3489075;3469160;817
ZigZagOverNSNMobility;20;2;4.04003;10;3750000;3000;32;4;3675440;3568880;724
KingstonImprovedOverNSNMobility;20;2;4.20483;10;3750000;3000;34;4;3681895;3470695;724
TSPbasedMobility;20;2;2.92281;10;3750000;3000;60;4;3643290;3634705;1814
ZigZagOverNSNMobility;20;16;27.88695;10;3750000;3000;64;4;3220985;2568595;384
KingstonImprovedOverNSNMobility;20;16;27.33887;10;3750000;3000;73;4;3386450;2242555;384
TSPbasedMobility;20;16;25.60495;10;3750000;3000;159;4;2810695;2774485;406
ZigZagOverNSNMobility;20;8;14.04556;10;3750000;3000;48;4;3486350;3154025;384
KingstonImprovedOverNSNMobility;20;8;13.90109;10;3750000;3000;53;4;3566715;3003415;384
TSPbasedMobility;20;8;13.29527;10;3750000;3000;137;4;3261770;3242545;1079
ZigZagOverNSNMobility;20;4;7.11495;10;3750000;3000;39;4;3618460;3426940;384
KingstonImprovedOverNSNMobility;20;4;7.02855;10;3750000;3000;43;4;3649645;3334670;384
TSPbasedMobility;20;4;6.66093;10;3750000;3000;136;4;3506320;3496065;1079
ZigZagOverNSNMobility;20;2;3.55699;10;3750000;3000;34;4;3684155;3588330;384
KingstonImprovedOverNSNMobility;20;2;3.63372;10;3750000;3000;34;4;3697605;3563190;384
TSPbasedMobility;20;2;3.29857;10;3750000;3000;128;4;3629360;3623875;1079
ZigZagOverNSNMobility;20;16;23.58318;10;3750000;3000;59;4;3299105;2722810;474
KingstonImprovedOverNSNMobility;20;16;21.73562;10;3750000;3000;75;4;3438630;2589970;474
TSPbasedMobility;20;16;25.49854;10;3750000;3000;99;4;2805920;2768995;1255
ZigZagOverNSNMobility;20;8;11.83903;10;3750000;3000;47;4;3526490;3242555;474
KingstonImprovedOverNSNMobility;20;8;10.95045;10;3750000;3000;54;4;3599695;3154825;474
TSPbasedMobility;20;8;13.06284;10;3750000;3000;80;4;3266905;3248440;474
ZigZagOverNSNMobility;20;4;5.99507;10;3750000;3000;38;4;3637990;3480170;474
KingstonImprovedOverNSNMobility;20;4;5.74425;10;3750000;3000;43;4;3670760;3458510;474
TSPbasedMobility;20;4;6.35131;10;3750000;3000;70;4;3516010;3505465;889
KingstonImprovedOverNSNMobility;20;2;3.02388;10;3750000;3000;33;4;3709940;3582530;474
ZigZagOverNSNMobility;20;2;2.98980;10;3750000;3000;33;4;3693775;3615875;474
TSPbasedMobility;20;2;2.89658;10;3750000;3000;69;4;3642870;3638250;1062
ZigZagOverNSNMobility;20;16;25.97476;10;3750000;3000;61;4;3255905;2648885;282
KingstonImprovedOverNSNMobility;20;16;27.75792;10;3750000;3000;79;4;3342085;2147975;282
TSPbasedMobility;20;16;25.99447;10;3750000;3000;526;4;2798025;2761920;282
ZigZagOverNSNMobility;20;8;13.12343;10;3750000;3000;46;4;3504280;3165810;282
KingstonImprovedOverNSNMobility;20;8;14.02431;10;3750000;3000;54;4;3547105;2960005;282
TSPbasedMobility;20;8;12.87973;10;3750000;3000;493;4;3277700;3258475;282
ZigZagOverNSNMobility;20;4;6.58884;10;3750000;3000;39;4;3627980;3447240;282
KingstonImprovedOverNSNMobility;20;4;7.22217;10;3750000;3000;45;4;3653315;3297490;282
TSPbasedMobility;20;4;6.21185;10;3750000;3000;517;4;3522635;3512455;769
ZigZagOverNSNMobility;20;2;3.29217;10;3750000;3000;34;4;3688825;3599335;282
KingstonImprovedOverNSNMobility;20;2;3.11489;10;3750000;3000;36;4;3749250;3515040;282
TSPbasedMobility;20;2;3.24905;10;3750000;3000;481;4;3631275;3625925;282
ZigZagOverNSNMobility;20;16;33.33374;10;3750000;3000;66;4;3110025;2319190;210
KingstonImprovedOverNSNMobility;20;16;34.13849;10;3750000;3000;83;4;3306925;1826790;210
TSPbasedMobility;20;16;28.43093;10;3750000;3000;160;4;2699600;2660015;321
ZigZagOverNSNMobility;20;8;16.86654;10;3750000;3000;48;4;3430955;2995755;210
KingstonImprovedOverNSNMobility;20;8;17.46838;10;3750000;3000;54;4;3508380;2707460;210
TSPbasedMobility;20;8;13.44405;10;3750000;3000;141;4;3255950;3235005;321
ZigZagOverNSNMobility;20;4;8.51153;10;3750000;3000;40;4;3590570;3371895;210
KingstonImprovedOverNSNMobility;20;4;8.67057;10;3750000;3000;42;4;3659090;3160015;210
TSPbasedMobility;20;4;6.89465;10;3750000;3000;135;4;3497725;3486700;321
KingstonImprovedOverNSNMobility;20;2;4.82664;10;3750000;3000;34;4;3748875;3385430;210
ZigZagOverNSNMobility;20;2;4.27394;10;3750000;3000;34;4;3670930;3559665;210
TSPbasedMobility;20;2;3.56413;10;3750000;3000;142;4;3619355;3612870;321
ZigZagOverNSNMobility;20;16;32.99457;10;3750000;3000;64;4;3115450;2325415;151
KingstonImprovedOverNSNMobility;20;16;33.46861;10;3750000;3000;79;4;3322970;1942180;152
TSPbasedMobility;20;16;28.31224;10;3750000;3000;98;4;2709215;2669230;152
ZigZagOverNSNMobility;20;8;16.70138;10;3750000;3000;48;4;3435130;3008935;152
KingstonImprovedOverNSNMobility;20;8;16.73961;10;3750000;3000;53;4;3535610;2863105;152
TSPbasedMobility;20;8;14.12322;10;3750000;3000;81;4;3230880;3209835;152
ZigZagOverNSNMobility;20;4;8.37458;10;3750000;3000;39;4;3592760;3371720;152
KingstonImprovedOverNSNMobility;20;4;7.89482;10;3750000;3000;41;4;3667330;3238470;152
TSPbasedMobility;20;4;7.30333;10;3750000;3000;71;4;3482460;3471490;649
ZigZagOverNSNMobility;20;2;4.20926;10;3750000;3000;33;4;3671900;3561640;152
KingstonImprovedOverNSNMobility;20;2;4.58665;10;3750000;3000;34;4;3681760;3466025;152
TSPbasedMobility;20;2;3.33794;10;3750000;3000;67;4;3627870;3622075;152
ZigZagOverNSNMobility;20;16;33.87509;10;3750000;3000;63;4;3109440;1946995;414
KingstonImprovedOverNSNMobility;20;16;33.79677;10;3750000;3000;79;4;3313315;1954255;414
TSPbasedMobility;20;16;28.94359;10;3750000;3000;240;4;2681450;2639560;573
ZigZagOverNSNMobility;20;8;17.13487;10;3750000;3000;47;4;3429200;2849505;413
KingstonImprovedOverNSNMobility;20;8;17.16659;10;3750000;3000;53;4;3519450;2816890;414
TSPbasedMobility;20;8;14.18335;10;3750000;3000;228;4;3224840;3203260;414
ZigZagOverNSNMobility;20;4;8.65289;10;3750000;3000;40;4;3589125;3303445;414
KingstonImprovedOverNSNMobility;20;4;8.66334;10;3750000;3000;42;4;3658210;3202680;414
TSPbasedMobility;20;4;7.44519;10;3750000;3000;214;4;3474820;3463745;414
ZigZagOverNSNMobility;20;2;4.32535;10;3750000;3000;34;4;3670195;3524015;414
KingstonImprovedOverNSNMobility;20;2;4.35149;10;3750000;3000;35;4;3688710;3500730;414
TSPbasedMobility;20;2;3.72630;10;3750000;3000;207;4;3612310;3606840;414
ZigZagOverNSNMobility;20;16;27.70661;10;3750000;3000;60;4;3202685;2617280;479
KingstonImprovedOverNSNMobility;20;16;27.28939;10;3750000;3000;75;4;3346570;2268715;480
TSPbasedMobility;20;16;27.25844;10;3750000;3000;238;4;2753985;2715050;885
ZigZagOverNSNMobility;20;8;13.98569;10;3750000;3000;49;4;3479115;3150270;480
KingstonImprovedOverNSNMobility;20;8;13.82222;10;3750000;3000;57;4;3568590;3005085;480
TSPbasedMobility;20;8;13.23251;10;3750000;3000;223;4;3267445;3247800;953
ZigZagOverNSNMobility;20;4;7.09600;10;3750000;3000;40;4;3614230;3428505;480
KingstonImprovedOverNSNMobility;20;4;6.91568;10;3750000;3000;45;4;3652870;3325350;480
TSPbasedMobility;20;4;5.83025;10;3750000;3000;196;4;3537145;3528310;1414
ZigZagOverNSNMobility;20;2;3.54543;10;3750000;3000;34;4;3682960;3590090;480
KingstonImprovedOverNSNMobility;20;2;3.90190;10;3750000;3000;35;4;3692290;3518145;480
TSPbasedMobility;20;2;3.06429;10;3750000;3000;198;4;3637545;3632325;1414
KingstonImprovedOverNSNMobility;20;16;30.90555;10;3750000;3000;77;4;3342600;2121985;418
ZigZagOverNSNMobility;20;16;63.38851;10;3750000;3000;82;4;3165695;-10123970;418
TSPbasedMobility;20;16;27.05023;10;3750000;3000;769;4;2757450;2719350;1325
KingstonImprovedOverNSNMobility;20;8;15.68582;10;3750000;3000;54;4;3531545;2931960;418
ZigZagOverNSNMobility;20;8;34.97413;10;3750000;3000;61;4;3485910;-4327380;418
TSPbasedMobility;20;8;13.54939;10;3750000;3000;719;4;3268900;2954910;796
ZigZagOverNSNMobility;20;4;8.26831;10;3750000;3000;39;4;3597165;3387180;418
KingstonImprovedOverNSNMobility;20;4;8.39461;10;3750000;3000;43;4;3671830;3154725;418
TSPbasedMobility;20;4;7.06999;10;3750000;3000;695;4;3504300;3341775;796
ZigZagOverNSNMobility;20;2;4.14714;10;3750000;3000;33;4;3672770;3565030;418
KingstonImprovedOverNSNMobility;20;2;4.62204;10;3750000;3000;34;4;3690685;3503865;418
TSPbasedMobility;20;2;3.30315;10;3750000;3000;712;4;3629380;3623745;796
ZigZagOverNSNMobility;20;16;31.37576;10;3750000;3000;64;4;3148695;2371085;173
KingstonImprovedOverNSNMobility;20;16;30.76841;10;3750000;3000;77;4;3313095;2019640;173
TSPbasedMobility;20;16;27.62583;10;3750000;3000;129;4;2735535;2695110;456
ZigZagOverNSNMobility;20;8;15.80913;10;3750000;3000;49;4;3451900;3047555;173
KingstonImprovedOverNSNMobility;20;8;15.68272;10;3750000;3000;54;4;3538140;2902795;173
TSPbasedMobility;20;8;14.19398;10;3750000;3000;108;4;3225910;3202850;435
ZigZagOverNSNMobility;20;4;7.95356;10;3750000;3000;40;4;3602050;3395260;173
KingstonImprovedOverNSNMobility;20;4;8.79701;10;3750000;3000;43;4;3652195;2975740;173
TSPbasedMobility;20;4;6.20893;10;3750000;3000;101;4;3522210;3512395;456
ZigZagOverNSNMobility;20;2;3.99366;10;3750000;3000;34;4;3676085;3573690;173
KingstonImprovedOverNSNMobility;20;2;3.92545;10;3750000;3000;35;4;3688855;3516255;173
TSPbasedMobility;20;2;3.32644;10;3750000;3000;88;4;3631715;3557400;456
ZigZagOverNSNMobility;20;16;31.86268;10;3750000;3000;63;4;3137500;2397140;247
KingstonImprovedOverNSNMobility;20;16;31.18518;10;3750000;3000;78;4;3345115;2095235;247
TSPbasedMobility;20;16;26.50325;10;3750000;3000;229;4;2780065;2744075;247
ZigZagOverNSNMobility;20;8;16.10512;10;3750000;3000;47;4;3444035;3015105;247
KingstonImprovedOverNSNMobility;20;8;15.70972;10;3750000;3000;56;4;3539105;2917585;247
TSPbasedMobility;20;8;13.24679;10;3750000;3000;174;4;3266570;3246485;247
ZigZagOverNSNMobility;20;4;8.13271;10;3750000;3000;38;4;3598155;3379430;247
KingstonImprovedOverNSNMobility;20;4;7.94153;10;3750000;3000;42;4;3639075;3330200;247
TSPbasedMobility;20;4;5.86752;10;3750000;3000;176;4;3535145;3525945;247
KingstonImprovedOverNSNMobility;20;2;3.99338;10;3750000;3000;34;4;3692505;3515205;247
ZigZagOverNSNMobility;20;2;4.06409;10;3750000;3000;34;4;3674375;3565830;247
TSPbasedMobility;20;2;3.38341;10;3750000;3000;166;4;3626520;3620350;588
ZigZagOverNSNMobility;20;16;27.86580;10;3750000;3000;63;4;3217255;2535590;64
KingstonImprovedOverNSNMobility;20;16;28.64819;10;3750000;3000;78;4;3368020;2126105;64
TSPbasedMobility;20;16;25.57021;10;3750000;3000;170;4;2811545;2774035;486
ZigZagOverNSNMobility;20;8;14.02789;10;3750000;3000;47;4;3485005;3112355;64
KingstonImprovedOverNSNMobility;20;8;14.53058;10;3750000;3000;54;4;3557390;2948640;64
TSPbasedMobility;20;8;12.73890;10;3750000;3000;160;4;3284705;3265910;486
ZigZagOverNSNMobility;20;4;7.06233;10;3750000;3000;38;4;3618045;3431095;64
KingstonImprovedOverNSNMobility;20;4;7.34952;10;3750000;3000;42;4;3656410;3364345;64
TSPbasedMobility;20;4;6.05233;10;3750000;3000;150;4;3528545;3518675;1558
ZigZagOverNSNMobility;20;2;3.55978;10;3750000;3000;33;4;3684470;3590270;64
KingstonImprovedOverNSNMobility;20;2;3.55381;10;3750000;3000;35;4;3694645;3520220;64
TSPbasedMobility;20;2;2.99619;10;3750000;3000;143;4;3640410;3635275;1558
ZigZagOverNSNMobility;20;16;24.99232;10;3750000;3000;64;4;3253545;2654950;149
KingstonImprovedOverNSNMobility;20;16;22.94868;10;3750000;3000;73;4;3429805;2428545;150
TSPbasedMobility;20;16;27.05979;10;3750000;3000;125;4;2750510;2710510;563
ZigZagOverNSNMobility;20;8;12.55977;10;3750000;3000;49;4;3503290;3197690;150
KingstonImprovedOverNSNMobility;20;8;11.76643;10;3750000;3000;55;4;3590670;3110860;150
TSPbasedMobility;20;8;13.13182;10;3750000;3000;118;4;3265370;3245305;589
ZigZagOverNSNMobility;20;4;6.34866;10;3750000;3000;40;4;3627765;3459990;150
KingstonImprovedOverNSNMobility;20;4;6.33096;10;3750000;3000;41;4;3668035;3415235;150
TSPbasedMobility;20;4;6.77021;10;3750000;3000;104;4;3500660;3489355;563
KingstonImprovedOverNSNMobility;20;2;3.33461;10;3750000;3000;34;4;3705545;3570655;150
ZigZagOverNSNMobility;20;2;3.17749;10;3750000;3000;34;4;3688545;3605045;150
TSPbasedMobility;20;2;3.06601;10;3750000;3000;99;4;3637665;3630975;1257
ZigZagOverNSNMobility;20;16;27.64237;10;3750000;3000;64;4;3214075;2611160;532
KingstonImprovedOverNSNMobility;20;16;28.34353;10;3750000;3000;82;4;3346580;2132065;532
TSPbasedMobility;20;16;27.07407;10;3750000;3000;75;4;2762945;2349590;533
ZigZagOverNSNMobility;20;8;13.96813;10;3750000;3000;48;4;3484310;3159580;532
KingstonImprovedOverNSNMobility;20;8;14.36031;10;3750000;3000;55;4;3567915;2978265;532
TSPbasedMobility;20;8;12.81745;10;3750000;3000;54;4;3274770;3255480;533
ZigZagOverNSNMobility;20;4;7.06961;10;3750000;3000;40;4;3616925;3430140;532
KingstonImprovedOverNSNMobility;20;4;7.13538;10;3750000;3000;43;4;3646310;3321260;532
TSPbasedMobility;20;4;5.68665;10;3750000;3000;45;4;3547865;3462625;533
ZigZagOverNSNMobility;20;2;3.54224;10;3750000;3000;34;4;3684090;3589905;532
KingstonImprovedOverNSNMobility;20;2;3.55247;10;3750000;3000;34;4;3691575;3512990;532
TSPbasedMobility;20;2;3.27173;10;3750000;3000;41;4;3631305;3580960;533
ZigZagOverNSNMobility;20;16;22.46283;10;3750000;3000;64;4;3322560;2798290;199
KingstonImprovedOverNSNMobility;20;16;20.15568;10;3750000;3000;70;4;3465325;2612575;199
TSPbasedMobility;20;16;23.60649;10;3750000;3000;68;4;2880720;2845970;199
ZigZagOverNSNMobility;20;8;11.37337;10;3750000;3000;48;4;3536270;3247465;199
KingstonImprovedOverNSNMobility;20;8;10.30807;10;3750000;3000;49;4;3609125;3180625;199
TSPbasedMobility;20;8;12.55761;10;3750000;3000;53;4;3288365;3269545;199
ZigZagOverNSNMobility;20;4;5.73041;10;3750000;3000;38;4;3642595;3488300;199
KingstonImprovedOverNSNMobility;20;4;5.25899;10;3750000;3000;40;4;3677990;3448900;199
TSPbasedMobility;20;4;6.37835;10;3750000;3000;45;4;3514970;3504635;408
ZigZagOverNSNMobility;20;2;2.87072;10;3750000;3000;33;4;3697250;3619640;199
KingstonImprovedOverNSNMobility;20;2;2.63133;10;3750000;3000;34;4;3713825;3598665;199
TSPbasedMobility;20;2;3.18665;10;3750000;3000;38;4;3632945;3627520;408
ZigZagOverNSNMobility;20;16;24.60239;10;3750000;3000;62;4;3276170;2730170;373
KingstonImprovedOverNSNMobility;20;16;23.49024;10;3750000;3000;77;4;3439590;2463395;373
TSPbasedMobility;20;16;25.91351;10;3750000;3000;98;4;2823025;2338340;375
ZigZagOverNSNMobility;20;8;12.42141;10;3750000;3000;46;4;3515350;3219765;373
KingstonImprovedOverNSNMobility;20;8;11.98867;10;3750000;3000;53;4;3593015;3096775;373
TSPbasedMobility;20;8;12.85799;10;3750000;3000;81;4;3277585;3257640;373
ZigZagOverNSNMobility;20;4;6.26320;10;3750000;3000;39;4;3632810;3465390;373
KingstonImprovedOverNSNMobility;20;4;6.03097;10;3750000;3000;41;4;3668705;3412600;373
TSPbasedMobility;20;4;6.81614;10;3750000;3000;72;4;3500160;3489045;373
ZigZagOverNSNMobility;20;2;3.15701;10;3750000;3000;33;4;3691100;3608900;373
KingstonImprovedOverNSNMobility;20;2;3.30775;10;3750000;3000;34;4;3704130;3560945;373
TSPbasedMobility;20;2;3.21492;10;3750000;3000;66;4;3631805;3626690;373
ZigZagOverNSNMobility;20;16;26.64070;10;3750000;3000;61;4;3228400;2524210;534
KingstonImprovedOverNSNMobility;20;16;26.49663;10;3750000;3000;76;4;3396000;2269485;534
TSPbasedMobility;20;16;26.72463;10;3750000;3000;80;4;2767060;2727875;534
ZigZagOverNSNMobility;20;8;13.45503;10;3750000;3000;48;4;3492000;3128145;534
KingstonImprovedOverNSNMobility;20;8;13.34696;10;3750000;3000;89;4;3565990;2998580;534
TSPbasedMobility;20;8;13.26041;10;3750000;3000;66;4;3260840;3242410;534
ZigZagOverNSNMobility;20;4;6.78212;10;3750000;3000;39;4;3621245;3441425;534
KingstonImprovedOverNSNMobility;20;4;6.83687;10;3750000;3000;41;4;3653340;3356135;533
TSPbasedMobility;20;4;6.51537;10;3750000;3000;53;4;3512550;3501200;1078
ZigZagOverNSNMobility;20;2;3.39847;10;3750000;3000;32;4;3685920;3595000;534
KingstonImprovedOverNSNMobility;20;2;3.73317;10;3750000;3000;34;4;3697295;3539055;534
TSPbasedMobility;20;2;3.32736;10;3750000;3000;49;4;3628905;3623390;1059
ZigZagOverNSNMobility;20;16;28.72478;10;3750000;3000;61;4;3180145;2499975;181
KingstonImprovedOverNSNMobility;20;16;27.02821;10;3750000;3000;75;4;3387815;2208945;181
TSPbasedMobility;20;16;20.23081;10;3750000;3000;500;4;3004685;2975040;181
ZigZagOverNSNMobility;20;8;14.49187;10;3750000;3000;47;4;3465390;3097170;181
KingstonImprovedOverNSNMobility;20;8;13.89505;10;3750000;3000;52;4;3570380;3024070;181
TSPbasedMobility;20;8;14.42959;10;3750000;3000;501;4;3220480;3198265;181
ZigZagOverNSNMobility;20;4;7.27773;10;3750000;3000;39;4;3607735;3416215;181
KingstonImprovedOverNSNMobility;20;4;7.05301;10;3750000;3000;41;4;3660660;3393865;181
TSPbasedMobility;20;4;6.37865;10;3750000;3000;508;4;3516010;3506015;181
ZigZagOverNSNMobility;20;2;3.66349;10;3750000;3000;34;4;3680000;3584270;181
KingstonImprovedOverNSNMobility;20;2;3.92275;10;3750000;3000;36;4;3697790;3544460;181
TSPbasedMobility;20;2;3.47597;10;3750000;3000;485;4;3622485;3616960;181
ZigZagOverNSNMobility;20;16;27.43704;10;3750000;3000;62;4;3239940;2094125;395
KingstonImprovedOverNSNMobility;20;16;24.58233;10;3750000;3000;76;4;3369680;2446950;395
TSPbasedMobility;20;16;26.89860;10;3750000;3000;90;4;2756095;2719300;396
ZigZagOverNSNMobility;20;8;13.76652;10;3750000;3000;47;4;3497435;2925680;396
KingstonImprovedOverNSNMobility;20;8;12.54969;10;3750000;3000;53;4;3574630;3087760;396
TSPbasedMobility;20;8;13.75699;10;3750000;3000;71;4;3244585;3224210;396
ZigZagOverNSNMobility;20;4;6.95754;10;3750000;3000;39;4;3623565;3334585;396
KingstonImprovedOverNSNMobility;20;4;6.64939;10;3750000;3000;41;4;3663000;3388615;396
TSPbasedMobility;20;4;6.56881;10;3750000;3000;59;4;3508640;3498300;396
ZigZagOverNSNMobility;20;2;3.50675;10;3750000;3000;32;4;3687005;3543075;396
KingstonImprovedOverNSNMobility;20;2;3.37369;10;3750000;3000;35;4;3705920;3567050;396
TSPbasedMobility;20;2;3.29513;10;3750000;3000;57;4;3628780;3623300;396
ZigZagOverNSNMobility;20;16;29.34489;10;3750000;3000;67;4;3185130;2487135;269
KingstonImprovedOverNSNMobility;20;16;32.49777;10;3750000;3000;77;4;3289670;1899610;269
TSPbasedMobility;20;16;26.70313;10;3750000;3000;243;4;2761260;2721650;269
ZigZagOverNSNMobility;20;8;14.84393;10;3750000;3000;47;4;3469515;3067945;269
KingstonImprovedOverNSNMobility;20;8;16.42359;10;3750000;3000;55;4;3521745;2823015;269
TSPbasedMobility;20;8;13.33083;10;3750000;3000;250;4;3258200;3239180;763
ZigZagOverNSNMobility;20;4;7.48705;10;3750000;3000;40;4;3610915;3407695;269
KingstonImprovedOverNSNMobility;20;4;8.04866;10;3750000;3000;45;4;3634090;3290305;269
TSPbasedMobility;20;4;6.42720;10;3750000;3000;252;4;3513400;3501690;763
ZigZagOverNSNMobility;20;2;3.75817;10;3750000;3000;35;4;3680555;3579205;269
KingstonImprovedOverNSNMobility;20;2;3.32537;10;3750000;3000;35;4;3749840;3504635;269
TSPbasedMobility;20;2;3.08503;10;3750000;3000;212;4;3636620;3631890;1877
ZigZagOverNSNMobility;20;16;31.53371;10;3750000;3000;65;4;3120610;2429860;383
KingstonImprovedOverNSNMobility;20;16;31.09756;10;3750000;3000;74;4;3305875;2054010;383
TSPbasedMobility;20;16;24.89431;10;3750000;3000;68;4;2874760;2358460;741
ZigZagOverNSNMobility;20;8;15.98999;10;3750000;3000;48;4;3438515;3032950;383
KingstonImprovedOverNSNMobility;20;8;15.73255;10;3750000;3000;55;4;3526440;2930055;383
TSPbasedMobility;20;8;14.40849;10;3750000;3000;53;4;3218555;3197975;383
ZigZagOverNSNMobility;20;4;8.04769;10;3750000;3000;38;4;3594325;3386725;383
KingstonImprovedOverNSNMobility;20;4;7.86935;10;3750000;3000;42;4;3636560;3308230;383
TSPbasedMobility;20;4;7.19511;10;3750000;3000;45;4;3485195;3474095;383
ZigZagOverNSNMobility;20;2;4.03942;10;3750000;3000;33;4;3672675;3568595;383
KingstonImprovedOverNSNMobility;20;2;4.15018;10;3750000;3000;34;4;3685105;3495910;383
TSPbasedMobility;20;2;3.39533;10;3750000;3000;40;4;3625280;3620025;383
ZigZagOverNSNMobility;20;16;22.96427;10;3750000;3000;64;4;3300445;2805375;346
KingstonImprovedOverNSNMobility;20;16;21.88871;10;3750000;3000;70;4;3440315;2535980;347
TSPbasedMobility;20;16;25.40485;10;3750000;3000;74;4;2816220;2778980;347
ZigZagOverNSNMobility;20;8;11.63880;10;3750000;3000;47;4;3525245;3238645;347
KingstonImprovedOverNSNMobility;20;8;11.06422;10;3750000;3000;52;4;3598435;3143925;347
TSPbasedMobility;20;8;12.69965;10;3750000;3000;57;4;3283980;3262950;347
ZigZagOverNSNMobility;20;4;5.86897;10;3750000;3000;37;4;3638095;3485660;347
KingstonImprovedOverNSNMobility;20;4;5.53490;10;3750000;3000;41;4;3672220;3436290;347
TSPbasedMobility;20;4;6.20674;10;3750000;3000;50;4;3522015;3511245;347
ZigZagOverNSNMobility;20;2;2.93628;10;3750000;3000;34;4;3694310;3618240;347
KingstonImprovedOverNSNMobility;20;2;2.79744;10;3750000;3000;34;4;3707650;3577130;347
TSPbasedMobility;20;2;3.10177;10;3750000;3000;45;4;3636585;3630695;347
ZigZagOverNSNMobility;20;16;24.04007;10;3750000;3000;63;4;3273105;2733625;315
KingstonImprovedOverNSNMobility;20;16;21.88391;10;3750000;3000;73;4;3425500;2578395;315
TSPbasedMobility;20;16;26.30513;10;3750000;3000;78;4;2788155;2749200;481
ZigZagOverNSNMobility;20;8;12.18403;10;3750000;3000;46;4;3514595;3199485;315
