Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;globalAvgDelay;nMsgs;tourSize;
ZigZagOverNSN;20;4;1.89375;71;36000;30000;1589;4;35650;35160;5678;1892;108569
ZigZagOverNSN;20;8;2.81042;71;36000;30000;2084;4;35505;34575;5279;3044;108569
ZigZagOverNSN;20;16;4.60069;71;36000;30000;4585;4;35240;33980;3734;5134;108569
ZigZagOverNSN;20;2;1.64167;71;36000;30000;1187;4;35710;35155;5207;1927;98787
ZigZagOverNSN;20;4;2.08194;71;36000;30000;1377;4;35610;35025;4702;2232;98787
ZigZagOverNSN;20;8;3.17986;71;36000;30000;1894;4;35530;34600;4542;3974;98787
ZigZagOverNSN;20;16;5.38681;71;36000;30000;4434;4;34875;33470;3108;6302;98787
ZigZagOverNSN;20;2;1.62222;71;36000;30000;1170;4;35775;35190;5376;1893;99728
ZigZagOverNSN;20;4;2.04861;71;36000;30000;1335;4;35695;35000;4757;2190;99728
ZigZagOverNSN;20;8;3.16736;71;36000;30000;1948;4;35535;34445;4693;3903;99728
ZigZagOverNSN;20;16;5.17014;71;36000;30000;4313;4;34995;33435;3615;6072;99728
ZigZagOverNSN;20;2;1.69444;71;36000;30000;1112;4;35690;35190;4957;1868;94317
ZigZagOverNSN;20;4;2.19097;71;36000;30000;1371;4;35430;34985;5210;2572;94317
ZigZagOverNSN;20;8;3.38403;71;36000;30000;2013;4;35375;34395;4226;3875;94317
ZigZagOverNSN;20;16;5.83194;71;36000;30000;4382;4;34760;33275;3619;6956;94317
ZigZagOverNSN;20;2;1.66458;71;36000;30000;1036;4;35695;35175;4925;1846;94430
ZigZagOverNSN;20;4;2.13681;71;36000;30000;1229;4;35420;35010;5360;2500;94430
ZigZagOverNSN;20;8;3.42639;71;36000;30000;1868;4;35380;34400;4150;4004;94430
ZigZagOverNSN;20;16;5.72014;71;36000;30000;4281;4;34720;33305;3356;6668;94430
ZigZagOverNSN;20;2;1.52361;71;36000;30000;1040;4;35695;35280;5583;1869;106290
ZigZagOverNSN;20;4;1.95833;71;36000;30000;1253;4;35665;35095;5042;2250;106290
ZigZagOverNSN;20;8;2.84583;71;36000;30000;1889;4;35555;34615;5140;3299;106290
ZigZagOverNSN;20;16;4.80417;71;36000;30000;4461;4;34935;33760;3327;5279;106290
ZigZagOverNSN;20;2;1.55000;71;36000;30000;1092;4;35685;35260;5332;1788;98469
ZigZagOverNSN;20;4;2.03750;71;36000;30000;1240;4;35535;35015;4787;2073;98469
ZigZagOverNSN;20;8;3.19514;71;36000;30000;1871;4;35450;34475;4359;3972;98469
ZigZagOverNSN;20;16;5.38194;71;36000;30000;4330;4;34890;33500;3147;6171;98469
ZigZagOverNSN;20;2;1.49236;71;36000;30000;1011;4;35785;35175;5615;1865;108916
ZigZagOverNSN;20;4;1.87847;71;36000;30000;1198;4;35685;35070;5187;2204;108916
ZigZagOverNSN;20;8;2.70417;71;36000;30000;1784;4;35620;34735;5156;3423;108916
ZigZagOverNSN;20;16;4.60208;71;36000;30000;4444;4;35020;33760;3386;5292;108916
ZigZagOverNSN;20;2;1.61181;71;36000;30000;949;4;35725;35195;5182;1877;98575
ZigZagOverNSN;20;4;2.01111;71;36000;30000;1275;4;35700;34990;4762;2175;98575
ZigZagOverNSN;20;8;3.14931;71;36000;30000;1832;4;35465;34415;4452;3863;98575
ZigZagOverNSN;20;16;5.39167;71;36000;30000;4273;4;34935;33385;3750;6007;98575
ZigZagOverNSN;20;2;1.75347;71;36000;30000;1055;4;35665;35060;4762;1859;88796
ZigZagOverNSN;20;4;2.37014;71;36000;30000;1304;4;35525;34870;4234;2174;88796
ZigZagOverNSN;20;8;3.83611;71;36000;30000;1917;4;35370;34170;4151;4024;88796
ZigZagOverNSN;20;16;6.40625;71;36000;30000;4294;4;34795;33050;3095;7878;88796
ZigZagOverNSN;20;2;1.54028;71;36000;30000;1344;4;35810;35245;5474;1821;104154
ZigZagOverNSN;20;4;2.01736;71;36000;30000;1530;4;35670;35020;4961;2257;104154
ZigZagOverNSN;20;8;2.96736;71;36000;30000;2027;4;35555;34600;5074;3354;104154
ZigZagOverNSN;20;16;4.74722;71;36000;30000;4665;4;35065;33735;3506;4405;104154
ZigZagOverNSN;20;2;1.65208;71;36000;30000;1330;4;35675;35135;5109;1863;97569
ZigZagOverNSN;20;4;2.14792;71;36000;30000;1557;4;35505;34860;4882;2197;97569
ZigZagOverNSN;20;8;3.30278;71;36000;30000;2016;4;35465;34385;4256;4041;97569
ZigZagOverNSN;20;16;5.49306;71;36000;30000;4378;4;34670;33290;3251;6140;97569
ZigZagOverNSN;20;2;1.58264;71;36000;30000;1046;4;35805;35265;5291;1860;101051
ZigZagOverNSN;20;4;2.12708;71;36000;30000;1228;4;35610;35065;4910;2269;101051
ZigZagOverNSN;20;8;3.18681;71;36000;30000;1925;4;35605;34485;4697;3694;101051
ZigZagOverNSN;20;16;5.19931;71;36000;30000;4411;4;35005;33510;3434;5999;101051
ZigZagOverNSN;20;2;1.69236;71;36000;30000;1148;4;35665;35050;4952;1904;95250
ZigZagOverNSN;20;4;2.20000;71;36000;30000;1430;4;35490;34770;4575;2183;95250
ZigZagOverNSN;20;8;3.40347;71;36000;30000;1960;4;35470;34420;4217;3975;95250
ZigZagOverNSN;20;16;5.86806;71;36000;30000;4521;4;34675;33275;3314;6965;95250
ZigZagOverNSN;20;2;1.61806;71;36000;30000;1035;4;35650;35185;5027;1785;95822
