Strategy;mapName;nPOIs;nUAV;SucessTax;simumationTimeMS;pathTime;globalAvgDelay;tourSize;memory
DADCA-LKH;30;400;2;0.0;0.6598;0.6581333333333333;-1;190.645;-1
DADCA-LKH;30;500;2;0.0;0.5715833333333333;0.5695833333333333;-1;214.186;-1
DADCA-LKH;31;50;2;0.0;0.010483333333333334;0.009166666666666667;-1;76.316;-1
DADCA-LKH;31;100;2;0.0;0.008683333333333335;0.007366666666666667;-1;98.48400000000001;-1
DADCA-LKH;31;200;2;0.0;0.04131666666666667;0.04008333333333333;-1;138.619;-1
DADCA-LKH;31;300;2;0.0;0.4262;0.4247666666666667;-1;171.463;-1
DADCA-LKH;31;400;2;0.0;0.5590666666666667;0.5573166666666667;-1;199.019;-1
DADCA-LKH;31;500;2;0.0;0.42555000000000004;0.42345;-1;217.031;-1
DADCA-LKH;32;50;2;0.0;0.005366666666666667;0.004166666666666667;-1;69.497;-1
DADCA-LKH;32;100;2;0.0;0.007716666666666667;0.006500000000000001;-1;93.115;-1
DADCA-LKH;32;200;2;0.0;0.09301666666666668;0.0916;-1;140.737;-1
DADCA-LKH;32;300;2;0.0;0.13588333333333333;0.13443333333333335;-1;169.511;-1
DADCA-LKH;32;400;2;0.0;1.20285;1.2012666666666667;-1;194.292;-1
DADCA-LKH;32;500;2;0.0;1.1458166666666667;1.1440833333333333;-1;212.631;-1
DADCA-LKH;33;50;2;0.0;0.0025833333333333333;0.0015333333333333334;-1;69.5;-1
DADCA-LKH;33;100;2;0.0;0.03706666666666667;0.036000000000000004;-1;98.624;-1
DADCA-LKH;33;200;2;0.0;0.09186666666666667;0.09033333333333333;-1;140.366;-1
DADCA-LKH;33;300;2;0.0;0.7323500000000001;0.7308666666666667;-1;171.175;-1
DADCA-LKH;33;400;2;0.0;1.0062166666666668;1.0046166666666667;-1;197.342;-1
DADCA-LKH;33;500;2;0.0;0.5335166666666666;0.5317500000000001;-1;217.522;-1
DADCA-LKH;34;50;2;0.0;0.0056166666666666665;0.0046166666666666665;-1;77.867;-1
DADCA-LKH;34;100;2;0.0;0.008383333333333333;0.00725;-1;101.166;-1
DADCA-LKH;34;200;2;0.0;0.04388333333333334;0.0425;-1;142.004;-1
