;;;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;memory;memory;memory;memory;memory;memory;memory;memory
;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
Strategy;mapName;nPOIs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DADCA-NSN;68;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0032;;0.0032;0.0032;0.0032;0.0032;0.0032;1.0;0.0018333333333333335;;0.0018333333333333335;0.0018333333333333335;0.0018333333333333335;0.0018333333333333335;0.0018333333333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;178.42600000000002;;178.42600000000002;178.42600000000002;178.42600000000002;178.42600000000002;178.42600000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;68;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004633333333333334;;0.004633333333333334;0.004633333333333334;0.004633333333333334;0.004633333333333334;0.004633333333333334;1.0;0.0028833333333333337;;0.0028833333333333337;0.0028833333333333337;0.0028833333333333337;0.0028833333333333337;0.0028833333333333337;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;221.453;;221.453;221.453;221.453;221.453;221.453;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;68;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.006900000000000001;;0.006900000000000001;0.006900000000000001;0.006900000000000001;0.006900000000000001;0.006900000000000001;1.0;0.004583333333333333;;0.004583333333333333;0.004583333333333333;0.004583333333333333;0.004583333333333333;0.004583333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;242.428;;242.428;242.428;242.428;242.428;242.428;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;68;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008516666666666667;;0.008516666666666667;0.008516666666666667;0.008516666666666667;0.008516666666666667;0.008516666666666667;1.0;0.00675;;0.00675;0.00675;0.00675;0.00675;0.00675;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;262.686;;262.686;262.686;262.686;262.686;262.686;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;69;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0017333333333333335;;0.0017333333333333335;0.0017333333333333335;0.0017333333333333335;0.0017333333333333335;0.0017333333333333335;1.0;0.0005666666666666667;;0.0005666666666666667;0.0005666666666666667;0.0005666666666666667;0.0005666666666666667;0.0005666666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;80.688;;80.688;80.688;80.688;80.688;80.688;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;69;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0023333333333333335;;0.0023333333333333335;0.0023333333333333335;0.0023333333333333335;0.0023333333333333335;0.0023333333333333335;1.0;0.0010500000000000002;;0.0010500000000000002;0.0010500000000000002;0.0010500000000000002;0.0010500000000000002;0.0010500000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;114.22;;114.22;114.22;114.22;114.22;114.22;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;69;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0033666666666666667;;0.0033666666666666667;0.0033666666666666667;0.0033666666666666667;0.0033666666666666667;0.0033666666666666667;1.0;0.0019333333333333333;;0.0019333333333333333;0.0019333333333333333;0.0019333333333333333;0.0019333333333333333;0.0019333333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;169.573;;169.573;169.573;169.573;169.573;169.573;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;69;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004783333333333334;;0.004783333333333334;0.004783333333333334;0.004783333333333334;0.004783333333333334;0.004783333333333334;1.0;0.002916666666666667;;0.002916666666666667;0.002916666666666667;0.002916666666666667;0.002916666666666667;0.002916666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;202.406;;202.406;202.406;202.406;202.406;202.406;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;69;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.006483333333333334;;0.006483333333333334;0.006483333333333334;0.006483333333333334;0.006483333333333334;0.006483333333333334;1.0;0.00455;;0.00455;0.00455;0.00455;0.00455;0.00455;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;238.006;;238.006;238.006;238.006;238.006;238.006;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;69;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008816666666666667;;0.008816666666666667;0.008816666666666667;0.008816666666666667;0.008816666666666667;0.008816666666666667;1.0;0.006883333333333333;;0.006883333333333333;0.006883333333333333;0.006883333333333333;0.006883333333333333;0.006883333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;272.161;;272.161;272.161;272.161;272.161;272.161;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;70;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0016833333333333333;;0.0016833333333333333;0.0016833333333333333;0.0016833333333333333;0.0016833333333333333;0.0016833333333333333;1.0;0.0005833333333333334;;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;87.362;;87.362;87.362;87.362;87.362;87.362;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;70;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0021666666666666666;;0.0021666666666666666;0.0021666666666666666;0.0021666666666666666;0.0021666666666666666;0.0021666666666666666;1.0;0.0010500000000000002;;0.0010500000000000002;0.0010500000000000002;0.0010500000000000002;0.0010500000000000002;0.0010500000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;123.43;;123.43;123.43;123.43;123.43;123.43;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;70;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.003166666666666667;;0.003166666666666667;0.003166666666666667;0.003166666666666667;0.003166666666666667;0.003166666666666667;1.0;0.0018333333333333335;;0.0018333333333333335;0.0018333333333333335;0.0018333333333333335;0.0018333333333333335;0.0018333333333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;170.67000000000002;;170.67000000000002;170.67000000000002;170.67000000000002;170.67000000000002;170.67000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;70;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004483333333333334;;0.004483333333333334;0.004483333333333334;0.004483333333333334;0.004483333333333334;0.004483333333333334;1.0;0.00285;;0.00285;0.00285;0.00285;0.00285;0.00285;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;210.9;;210.9;210.9;210.9;210.9;210.9;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;70;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.006500000000000001;;0.006500000000000001;0.006500000000000001;0.006500000000000001;0.006500000000000001;0.006500000000000001;1.0;0.0046166666666666665;;0.0046166666666666665;0.0046166666666666665;0.0046166666666666665;0.0046166666666666665;0.0046166666666666665;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;238.455;;238.455;238.455;238.455;238.455;238.455;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;70;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008933333333333333;;0.008933333333333333;0.008933333333333333;0.008933333333333333;0.008933333333333333;0.008933333333333333;1.0;0.006933333333333334;;0.006933333333333334;0.006933333333333334;0.006933333333333334;0.006933333333333334;0.006933333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;252.097;;252.097;252.097;252.097;252.097;252.097;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;71;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0015333333333333334;;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;1.0;0.0005333333333333334;;0.0005333333333333334;0.0005333333333333334;0.0005333333333333334;0.0005333333333333334;0.0005333333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;89.45100000000001;;89.45100000000001;89.45100000000001;89.45100000000001;89.45100000000001;89.45100000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;71;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0022166666666666667;;0.0022166666666666667;0.0022166666666666667;0.0022166666666666667;0.0022166666666666667;0.0022166666666666667;1.0;0.0011333333333333334;;0.0011333333333333334;0.0011333333333333334;0.0011333333333333334;0.0011333333333333334;0.0011333333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;117.675;;117.675;117.675;117.675;117.675;117.675;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;71;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0031333333333333335;;0.0031333333333333335;0.0031333333333333335;0.0031333333333333335;0.0031333333333333335;0.0031333333333333335;1.0;0.0018666666666666666;;0.0018666666666666666;0.0018666666666666666;0.0018666666666666666;0.0018666666666666666;0.0018666666666666666;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;166.101;;166.101;166.101;166.101;166.101;166.101;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;71;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0046500000000000005;;0.0046500000000000005;0.0046500000000000005;0.0046500000000000005;0.0046500000000000005;0.0046500000000000005;1.0;0.002966666666666667;;0.002966666666666667;0.002966666666666667;0.002966666666666667;0.002966666666666667;0.002966666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;200.311;;200.311;200.311;200.311;200.311;200.311;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;71;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.006783333333333334;;0.006783333333333334;0.006783333333333334;0.006783333333333334;0.006783333333333334;0.006783333333333334;1.0;0.0047;;0.0047;0.0047;0.0047;0.0047;0.0047;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;238.443;;238.443;238.443;238.443;238.443;238.443;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;71;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008483333333333334;;0.008483333333333334;0.008483333333333334;0.008483333333333334;0.008483333333333334;0.008483333333333334;1.0;0.006716666666666667;;0.006716666666666667;0.006716666666666667;0.006716666666666667;0.006716666666666667;0.006716666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;265.936;;265.936;265.936;265.936;265.936;265.936;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;72;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0015333333333333334;;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;1.0;0.0005833333333333334;;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;85.425;;85.425;85.425;85.425;85.425;85.425;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;72;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.002416666666666667;;0.002416666666666667;0.002416666666666667;0.002416666666666667;0.002416666666666667;0.002416666666666667;1.0;0.00115;;0.00115;0.00115;0.00115;0.00115;0.00115;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;118.686;;118.686;118.686;118.686;118.686;118.686;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;72;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0032166666666666667;;0.0032166666666666667;0.0032166666666666667;0.0032166666666666667;0.0032166666666666667;0.0032166666666666667;1.0;0.0019166666666666668;;0.0019166666666666668;0.0019166666666666668;0.0019166666666666668;0.0019166666666666668;0.0019166666666666668;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;164.132;;164.132;164.132;164.132;164.132;164.132;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;72;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004483333333333334;;0.004483333333333334;0.004483333333333334;0.004483333333333334;0.004483333333333334;0.004483333333333334;1.0;0.00285;;0.00285;0.00285;0.00285;0.00285;0.00285;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;212.519;;212.519;212.519;212.519;212.519;212.519;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;72;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0064333333333333334;;0.0064333333333333334;0.0064333333333333334;0.0064333333333333334;0.0064333333333333334;0.0064333333333333334;1.0;0.004566666666666667;;0.004566666666666667;0.004566666666666667;0.004566666666666667;0.004566666666666667;0.004566666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;232.354;;232.354;232.354;232.354;232.354;232.354;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;72;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008766666666666667;;0.008766666666666667;0.008766666666666667;0.008766666666666667;0.008766666666666667;0.008766666666666667;1.0;0.0069500000000000004;;0.0069500000000000004;0.0069500000000000004;0.0069500000000000004;0.0069500000000000004;0.0069500000000000004;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;255.667;;255.667;255.667;255.667;255.667;255.667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;73;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0014;;0.0014;0.0014;0.0014;0.0014;0.0014;1.0;0.0005166666666666667;;0.0005166666666666667;0.0005166666666666667;0.0005166666666666667;0.0005166666666666667;0.0005166666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;76.32000000000001;;76.32000000000001;76.32000000000001;76.32000000000001;76.32000000000001;76.32000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;73;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0021333333333333334;;0.0021333333333333334;0.0021333333333333334;0.0021333333333333334;0.0021333333333333334;0.0021333333333333334;1.0;0.0010833333333333333;;0.0010833333333333333;0.0010833333333333333;0.0010833333333333333;0.0010833333333333333;0.0010833333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;115.321;;115.321;115.321;115.321;115.321;115.321;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;73;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0031000000000000003;;0.0031000000000000003;0.0031000000000000003;0.0031000000000000003;0.0031000000000000003;0.0031000000000000003;1.0;0.0018000000000000002;;0.0018000000000000002;0.0018000000000000002;0.0018000000000000002;0.0018000000000000002;0.0018000000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;166.732;;166.732;166.732;166.732;166.732;166.732;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;73;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004816666666666667;;0.004816666666666667;0.004816666666666667;0.004816666666666667;0.004816666666666667;0.004816666666666667;1.0;0.003;;0.003;0.003;0.003;0.003;0.003;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;202.829;;202.829;202.829;202.829;202.829;202.829;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;73;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.00655;;0.00655;0.00655;0.00655;0.00655;0.00655;1.0;0.0046;;0.0046;0.0046;0.0046;0.0046;0.0046;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;240.899;;240.899;240.899;240.899;240.899;240.899;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;73;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008450000000000001;;0.008450000000000001;0.008450000000000001;0.008450000000000001;0.008450000000000001;0.008450000000000001;1.0;0.0067;;0.0067;0.0067;0.0067;0.0067;0.0067;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;261.08;;261.08;261.08;261.08;261.08;261.08;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;74;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0015333333333333334;;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;0.0015333333333333334;1.0;0.0005666666666666667;;0.0005666666666666667;0.0005666666666666667;0.0005666666666666667;0.0005666666666666667;0.0005666666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;99.97200000000001;;99.97200000000001;99.97200000000001;99.97200000000001;99.97200000000001;99.97200000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;74;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0022500000000000003;;0.0022500000000000003;0.0022500000000000003;0.0022500000000000003;0.0022500000000000003;0.0022500000000000003;1.0;0.0010833333333333333;;0.0010833333333333333;0.0010833333333333333;0.0010833333333333333;0.0010833333333333333;0.0010833333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;116.075;;116.075;116.075;116.075;116.075;116.075;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;74;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0032;;0.0032;0.0032;0.0032;0.0032;0.0032;1.0;0.00185;;0.00185;0.00185;0.00185;0.00185;0.00185;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;174.138;;174.138;174.138;174.138;174.138;174.138;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;74;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.004716666666666667;;0.004716666666666667;0.004716666666666667;0.004716666666666667;0.004716666666666667;0.004716666666666667;1.0;0.0029000000000000002;;0.0029000000000000002;0.0029000000000000002;0.0029000000000000002;0.0029000000000000002;0.0029000000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;204.12;;204.12;204.12;204.12;204.12;204.12;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;74;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.007633333333333334;;0.007633333333333334;0.007633333333333334;0.007633333333333334;0.007633333333333334;0.007633333333333334;1.0;0.005566666666666667;;0.005566666666666667;0.005566666666666667;0.005566666666666667;0.005566666666666667;0.005566666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;236.08100000000002;;236.08100000000002;236.08100000000002;236.08100000000002;236.08100000000002;236.08100000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;74;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008483333333333334;;0.008483333333333334;0.008483333333333334;0.008483333333333334;0.008483333333333334;0.008483333333333334;1.0;0.0067;;0.0067;0.0067;0.0067;0.0067;0.0067;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;271.38800000000003;;271.38800000000003;271.38800000000003;271.38800000000003;271.38800000000003;271.38800000000003;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;75;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.00165;;0.00165;0.00165;0.00165;0.00165;0.00165;1.0;0.0005833333333333334;;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;0.0005833333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;94.596;;94.596;94.596;94.596;94.596;94.596;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;75;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0021000000000000003;;0.0021000000000000003;0.0021000000000000003;0.0021000000000000003;0.0021000000000000003;0.0021000000000000003;1.0;0.0010333333333333334;;0.0010333333333333334;0.0010333333333333334;0.0010333333333333334;0.0010333333333333334;0.0010333333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;131.451;;131.451;131.451;131.451;131.451;131.451;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;75;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0033;;0.0033;0.0033;0.0033;0.0033;0.0033;1.0;0.0019;;0.0019;0.0019;0.0019;0.0019;0.0019;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;184.69;;184.69;184.69;184.69;184.69;184.69;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;75;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0044666666666666665;;0.0044666666666666665;0.0044666666666666665;0.0044666666666666665;0.0044666666666666665;0.0044666666666666665;1.0;0.0028666666666666667;;0.0028666666666666667;0.0028666666666666667;0.0028666666666666667;0.0028666666666666667;0.0028666666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;210.95600000000002;;210.95600000000002;210.95600000000002;210.95600000000002;210.95600000000002;210.95600000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;75;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0064;;0.0064;0.0064;0.0064;0.0064;0.0064;1.0;0.00455;;0.00455;0.00455;0.00455;0.00455;0.00455;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;239.603;;239.603;239.603;239.603;239.603;239.603;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
DADCA-NSN;75;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.008533333333333334;;0.008533333333333334;0.008533333333333334;0.008533333333333334;0.008533333333333334;0.008533333333333334;1.0;0.00675;;0.00675;0.00675;0.00675;0.00675;0.00675;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;271.996;;271.996;271.996;271.996;271.996;271.996;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
