DADCA-parted-nsn;200;12;1.06970;71;259200;13000;40061;12;4;259200;235935;42437;15457;82659;162412;0.4126947766632366;0.6586365915764287;5
TSPConcorde;200;16;3.24738;71;259200;13000;50547;2195;4;259200;237815;44490;11207;251999;135594;1.252845888584058;2.3949264297903143;5
DADCA-lkh-cutted;200;16;2.42471;71;259200;13000;51442;3163;4;259200;239415;31601;11231;202490;135694;0.9354593549954255;1.7868959925627832;5
DADCA-lkh;200;16;2.46145;71;259200;13000;50316;3284;4;259200;238010;47108;13272;192245;136196;0.9496329815862676;1.8072841260180956;5
DADCA-parted-nsn;200;16;1.38004;71;259200;13000;49866;12;4;259200;229670;43009;23833;116872;162412;0.5324245244151041;0.8497182272762789;5
TSPConcorde;20;4;3.18972;71;259200;13000;5303;535;4;251735;250025;24380;4824;30143;50807;1.2306012207552222;6.278108064238266;6
DADCA-lkh-cutted;20;4;2.25714;71;259200;13000;4699;371;4;259200;250835;20101;4824;21050;53835;0.870809161141596;4.192694985936689;6
DADCA-lkh;20;4;3.63002;71;259200;13000;4796;453;4;256095;247080;47985;4824;32768;50807;1.4004689167047708;7.144715161491066;6
DADCA-parted-nsn;20;4;2.67024;71;259200;13000;5382;2;4;259200;250080;27523;4824;26289;55646;1.030183387155161;4.798611471635296;6
TSPConcorde;20;8;6.30324;71;259200;13000;6582;471;4;245690;241070;31475;10293;54095;45339;2.4318058413351644;13.902469707626429;6
DADCA-lkh-cutted;20;8;3.91387;71;259200;13000;6177;374;4;259200;245590;23476;24220;35676;53835;1.509980555079255;7.270120922755511;6
DADCA-lkh;20;8;5.86642;71;259200;13000;6261;382;4;257685;241015;42468;15443;52041;50807;2.2632777372923334;11.546471736299582;6
DADCA-parted-nsn;20;8;4.19416;71;259200;13000;5952;2;4;259200;243945;19977;4824;38831;55646;1.6181153906607206;7.53720859108038;6
TSPConcorde;20;12;8.88908;71;259200;13000;8399;478;4;238865;234005;31467;10293;78234;45339;3.4294297029797276;19.60581792744316;6
DADCA-lkh-cutted;20;12;5.74643;71;259200;13000;8375;392;4;258500;238275;25547;18255;51278;53835;2.2169873947378456;10.674154968255774;6
DADCA-lkh;20;12;8.48843;71;259200;13000;7956;375;4;259200;233635;39196;11762;73501;50807;3.2748556812985816;16.707197681276053;6
DADCA-parted-nsn;20;12;6.48167;71;259200;13000;8001;3;4;259200;237960;19034;6610;62672;55646;2.500645980986131;11.648050862085418;6
TSPConcorde;20;16;11.69782;71;259200;13000;10981;475;4;232905;225675;31489;10293;102273;45339;4.513047922858558;25.800790083701408;6
DADCA-lkh-cutted;20;16;7.81086;71;259200;13000;10923;383;4;259200;227180;24636;10293;71004;53835;3.013449205056395;14.508888900355114;6
DADCA-lkh;20;16;10.46393;71;259200;13000;10908;380;4;259200;228220;35119;13776;96493;50807;4.037009054450541;20.595444464612758;6
DADCA-parted-nsn;20;16;8.77990;71;259200;13000;10753;2;4;259200;229980;18847;6610;83789;55646;3.3873069796905977;15.778132644499209;6
TSPConcorde;200;4;1.00649;71;259200;13000;33341;1095;4;259200;251545;59239;22548;59533;135638;0.38830676178364487;0.7420421464067647;6
DADCA-lkh-cutted;200;4;1.03388;71;259200;13000;34688;3222;4;259200;246885;38507;10903;56715;136925;0.3988746534922266;0.7550725593221482;6
DADCA-lkh;200;4;1.00482;71;259200;13000;34278;3162;4;259200;251575;59231;22456;59509;135638;0.3876630134506953;0.740811963361449;6
DADCA-parted-nsn;200;4;0.48727;71;259200;13000;32505;7;4;259200;247565;39130;31306;32387;176284;0.18798939757658692;0.27641108581522617;6
TSPConcorde;200;8;1.49530;71;259200;13000;38198;1578;4;259200;247710;53499;16706;118980;135638;0.5768915335410009;1.1024217807238932;6
DADCA-lkh-cutted;200;8;1.46197;71;259200;13000;39055;3158;4;259200;241405;35962;6555;113441;136925;0.5640314512364711;1.0677155534817844;6
DADCA-lkh;200;8;1.49440;71;259200;13000;37494;3196;4;259200;247725;53495;16659;118788;135638;0.5765417512098022;1.1017533575663216;6
DADCA-parted-nsn;200;8;0.70411;71;259200;13000;35614;8;4;259200;243115;39205;31281;58182;176284;0.27164691215134984;0.39941730179500057;6
TSPConcorde;200;12;2.07064;71;259200;13000;41522;1414;4;259200;243235;50089;27932;154713;135638;0.7988581913961301;1.526593161281329;6
DADCA-lkh-cutted;200;12;2.04473;71;259200;13000;44562;3150;4;259200;233875;35667;10974;158802;136925;0.7888633473365333;1.4933239337566508;6
DADCA-lkh;200;12;2.06872;71;259200;13000;43271;3167;4;259200;243235;50086;28038;154430;135638;0.7981176947588023;1.5251780952349754;6
DADCA-parted-nsn;200;12;0.94156;71;259200;13000;42129;8;4;259200;238080;35108;27971;77692;176284;0.36325639312795294;0.5341157285900332;6
TSPConcorde;200;16;2.66671;71;259200;13000;47012;1565;4;259200;239320;48757;27808;202110;135638;1.0288251898052887;1.9660529438470844;6
DADCA-lkh-cutted;200;16;2.63709;71;259200;13000;51043;3162;4;259200;227615;34837;10996;215560;136925;1.0173940055346002;1.9259340970207661;6
DADCA-lkh;200;16;2.66526;71;259200;13000;49399;3178;4;259200;239350;48519;16785;213955;135638;1.0282633054221915;1.964979200264174;6
DADCA-parted-nsn;200;16;1.23998;71;259200;13000;47102;9;4;259200;231580;35701;17291;103567;176284;0.4783868753334077;0.7033983690318989;6
TSPConcorde;20;4;3.54215;71;259200;13000;5344;542;4;250955;248600;25357;3821;33171;50659;1.3665697992874557;6.992141415647931;7
DADCA-lkh-cutted;20;4;2.72405;71;259200;13000;4663;382;4;259200;242375;23989;18365;26412;51343;1.0509470617093415;5.305601121770472;7
